tsne_1,tsne_2,kmeans_label
33.51037,-27.01287,5
19.42203,7.5608325,4
46.35216,-31.2934,5
-0.12505668,-75.178,5
-42.14409,10.83217,5
66.96206,24.436378,4
5.39959,-9.245259,4
22.172567,-34.523594,5
56.459095,26.810074,4
-37.992935,-44.347412,5
-35.60555,-45.61648,5
75.88219,33.735336,2
31.767403,6.309305,4
1.8665838,-76.98428,5
12.602647,13.925655,4
13.771086,-33.06386,5
30.163376,-19.683344,5
-10.671992,96.29553,4
-20.351202,-39.134,0
80.22381,-29.251637,5
44.46384,67.646355,3
66.93017,18.050753,4
-2.7525747,4.594557,4
-5.248105,-26.413528,4
47.07201,-30.733276,5
50.022236,-45.00931,5
-44.47616,-29.895863,5
-11.245723,44.82977,4
52.15775,39.383663,3
65.34106,23.741577,4
42.484646,40.00696,3
-101.65886,0.16412991,6
54.308243,-32.917965,5
-18.008326,-96.09897,0
-47.441666,43.240685,6
-80.30191,-12.230472,6
-7.8001676,-17.233097,4
-103.60864,-4.3986797,6
-29.93978,40.544666,4
7.884669,83.546005,2
-17.792171,-95.41969,0
10.702073,45.77603,4
81.213036,-25.42589,5
46.248215,-51.95442,5
21.891815,-70.17555,5
38.12083,-38.827343,5
19.995102,72.52797,2
-68.9623,-42.21444,5
-21.78531,14.52439,2
-1.7022372,-36.06524,4
-72.97188,-2.3028297,6
-82.41272,14.219689,1
-25.976542,-65.27531,0
-10.21641,50.480377,4
41.603333,-4.7624097,4
98.8194,21.1516,4
-23.486183,-59.999115,0
-82.55688,-13.889665,6
87.35999,-25.01542,5
23.70081,40.929535,4
13.404647,74.892296,2
29.009552,12.943772,4
39.81007,1.7814431,4
-55.705135,67.738785,1
-45.15654,-2.9911473,4
-37.49257,-29.45256,5
69.57958,51.43759,3
15.537047,35.091106,4
66.57568,55.389133,3
4.1804786,-17.009491,4
39.02528,14.9030485,4
23.71146,-34.805115,5
14.762865,-9.643991,4
12.459316,81.6617,2
0.16978382,-32.632034,4
34.310123,4.505825,4
-56.360374,11.8693,5
48.727924,-29.120224,5
26.903051,-80.74438,5
26.519995,-77.943794,5
25.745317,42.812786,4
6.5407195,-10.119349,4
16.72242,-43.269688,5
-37.44795,-29.14125,5
5.1521225,-59.221375,5
16.664845,70.035286,2
44.305214,-34.95549,5
-21.364481,-83.67841,0
39.678967,8.911224,4
-60.35774,-46.50668,5
-23.152008,14.951828,2
20.62427,48.47102,4
7.325955,71.61459,2
-5.109652,52.34126,4
1.0406768,23.248583,4
-14.197072,-87.128784,0
-86.87909,19.268513,1
-7.1648707,-8.438671,2
55.98277,-34.257244,5
-9.07801,-48.303696,0
16.869696,77.4248,2
-31.56347,40.283478,4
-44.477676,17.238838,5
-46.238667,-3.823933,4
-23.912857,-19.732958,4
-60.40922,29.333246,6
43.35187,-19.143541,5
68.31915,-4.198288,3
-1.3495762,-69.69226,5
-20.837122,-2.9398243,2
-81.81755,-14.128139,6
-37.457737,-34.85339,5
21.276688,13.791965,4
11.571259,74.81091,2
11.69377,39.798748,4
-72.53712,45.68817,6
-68.949234,-4.708267,6
-26.44438,-90.30208,0
61.060444,21.729795,4
-17.359459,-3.4655344,2
32.44341,17.921356,4
11.641419,7.0664473,4
-22.753397,10.672463,2
77.46304,-27.99896,5
63.564713,19.616331,4
-1.5927774,27.307915,4
38.961563,-42.651222,5
-7.4545016,-29.287779,4
-25.305677,11.156677,2
-30.307596,32.559902,4
66.499725,-1.1843983,3
39.186646,8.26993,4
-44.944046,-76.78442,0
54.495132,-32.787773,5
-69.068535,-44.152367,5
24.587652,-30.557537,5
77.24339,-23.71832,5
70.87926,-7.4312816,3
73.890854,-5.2125683,3
-29.204748,1.8632995,4
-23.226603,-12.551641,4
14.089231,6.4635296,4
-7.853381,-27.98682,4
42.522354,-50.8246,5
7.813461,-10.010726,4
-7.1936445,51.21736,4
13.510343,15.596355,4
-3.848271,51.15169,4
55.727924,26.94528,4
-24.971672,12.430365,2
9.360528,36.144306,4
-58.235683,61.998074,1
42.685787,5.928962,4
-55.83653,62.38917,1
-29.432405,39.70627,4
1.7921317,-66.49772,5
-88.053734,23.379957,1
18.10323,-75.74264,5
24.787228,-21.539547,5
67.04565,48.894,3
-1.3474919,4.821842,4
63.256313,18.32353,4
54.64349,-40.957176,5
-37.90262,-37.678905,5
-41.44431,-4.029556,4
31.231897,-44.536716,5
-71.272575,-0.9706023,6
-104.70351,-4.266427,6
0.78809,-74.97586,5
-59.376446,-24.280043,4
-31.857185,63.330933,1
-28.052933,-64.38205,0
-1.6057738,-35.887608,4
21.06468,41.400543,4
-73.06429,45.927544,6
12.46,40.22427,4
-49.047646,43.230762,6
67.44187,18.512594,4
79.11017,34.817787,2
-59.001038,-21.712902,4
-71.06335,-0.9781362,6
-35.822918,32.098625,4
68.005684,-0.02950768,3
12.260334,38.46916,4
24.163443,-87.18158,5
19.164705,-27.27511,5
22.732792,6.868692,4
19.281698,40.448307,4
21.654953,46.75302,4
39.117775,-24.728813,5
-0.67595416,-73.68765,5
-18.297722,-35.493668,0
-36.672115,-28.401268,5
-27.014902,29.303251,4
25.145664,-71.72776,5
45.34909,47.141075,3
-45.172432,-2.789473,4
8.199417,79.58799,2
22.93007,-27.378933,5
2.7621207,-18.2631,4
32.56478,9.88855,4
-82.66219,14.603174,1
-85.27198,13.369018,1
-1.1909353,-68.65257,5
-32.96326,88.55161,1
-32.77628,-27.736853,5
-72.74154,-5.2352176,6
16.703053,7.586095,4
29.18504,-72.82164,5
-18.982677,-83.4762,0
15.597055,4.7966094,4
23.91695,78.077515,2
-57.847385,68.70819,1
-37.93298,-41.186787,5
-1.8340656,-36.266903,4
25.778742,13.98555,4
16.107136,73.98793,2
24.06775,1.1763428,4
-82.50966,14.374106,1
17.90267,-46.09299,5
-39.4368,-8.953113,4
-27.199316,-59.25571,0
-1.5330483,4.9623537,4
20.41476,-31.181877,5
40.404533,6.789314,4
47.16799,64.84862,3
67.05494,54.08585,3
17.463541,85.904236,2
-13.231385,23.324083,4
20.0979,16.776087,4
23.821905,45.241142,4
33.76918,9.926091,4
26.835455,-81.779594,5
-38.08502,58.9937,1
-7.3387747,-25.467377,4
52.706444,38.827404,3
44.60462,5.8915668,4
-11.624359,26.73052,4
-13.642736,-91.69903,0
12.026056,84.8662,2
-33.941628,31.70083,4
12.730477,44.449066,4
63.171577,23.06246,4
43.681805,-31.531393,5
-42.427013,-12.059495,4
26.820635,-84.27036,5
-23.870739,49.601196,2
-57.986652,64.40516,1
44.90615,-55.942287,5
-4.5993257,42.54072,4
-11.323994,-50.242985,0
43.17032,-25.295639,5
-6.3505144,48.94155,4
21.847197,-39.549282,5
-83.21874,-6.525197,6
-4.6632648,43.264793,4
35.79196,-41.292313,5
21.092878,-86.10065,5
-47.38124,43.139843,6
21.761957,-79.55304,5
99.827866,19.480236,4
80.3691,-30.454004,5
20.87134,83.43411,2
-1.4206245,4.907983,4
19.481262,-73.05476,5
-18.428728,-3.2071533,2
-87.32951,16.375698,1
26.086843,-88.56917,5
41.1164,16.083443,4
12.911849,12.483608,4
-10.923936,42.542477,4
38.332466,-47.788723,5
-69.27272,48.808224,6
-55.239285,15.039665,5
-56.022274,67.03808,1
-23.658957,14.527271,2
40.885994,-50.87055,5
66.8275,-5.7144494,3
-44.45625,-11.760559,4
49.44816,43.3452,3
22.77642,77.10772,2
66.82753,-5.7144165,3
-32.119385,38.664776,4
22.968405,78.39757,2
-40.382347,-31.761047,5
-21.029175,-3.1911352,2
14.511411,-41.903076,5
4.1030746,-17.477022,4
-27.848837,-60.012676,0
-39.003067,57.832626,1
12.327307,9.865515,4
65.72892,55.3155,3
12.0062475,85.37808,2
31.054708,22.024755,4
-43.973595,15.32942,5
-26.13999,-12.329291,4
88.050224,-21.726793,5
-6.632789,-26.327127,4
66.55954,-1.6251594,3
-60.373917,-46.481358,5
9.736713,74.91068,2
25.388195,19.66854,4
45.47366,0.4432172,4
-6.8768015,51.386105,4
15.942536,-40.895718,5
16.731161,88.55204,2
45.43594,47.902504,3
11.622678,1.0413277,4
-67.87909,47.65478,6
-54.21946,11.980735,5
-11.1326065,6.18207,4
27.867126,-81.83107,5
-57.25838,37.08839,6
-44.57292,-7.660025,4
30.451054,-43.97567,5
15.206557,84.46616,2
-11.498514,6.015661,4
65.70863,16.768768,4
14.944379,-39.586258,5
-1.1733121,4.93211,4
35.386295,-48.714928,5
53.989517,-45.829952,5
-72.49377,-39.407578,5
87.63598,-20.80901,5
21.915152,-31.417923,5
-24.994144,48.86307,2
-64.321815,-48.994705,5
-0.4934083,27.694044,4
-47.25397,-10.160109,4
-22.24739,-59.366394,0
19.69961,-72.49038,5
-41.1172,-6.169619,4
-42.64822,10.08891,5
-40.07955,-7.0634613,4
33.09966,-4.6705604,4
47.742413,2.4877532,4
-23.93892,-12.66098,4
-11.159697,-50.191753,0
18.879059,72.30304,2
-31.82987,63.483078,1
-57.861988,62.169086,1
14.226018,6.4847145,4
0.7159251,-76.90649,5
9.527881,87.3449,2
45.15121,60.662243,3
-11.005938,95.643936,4
19.473846,-22.092651,5
-41.78364,66.732025,1
-51.464336,12.126026,5
-44.897194,-4.4858985,4
-56.813534,29.945435,6
99.53053,21.889519,4
-48.58457,7.564276,5
40.84768,43.194305,3
-85.75268,13.772356,1
0.9685197,23.777277,4
38.526882,-29.202118,5
-57.0924,-19.13519,4
20.043722,-25.163763,5
-42.33311,14.731018,5
-12.920304,95.7085,4
32.093937,24.280153,4
63.303726,20.16384,4
-30.779028,2.4810896,4
-63.686825,34.85859,6
84.90271,0.631183,3
34.950226,55.114017,3
80.46019,-26.307142,5
32.974483,-18.123785,5
23.396814,40.241657,4
3.0470521,69.81489,2
-76.77374,-8.756653,6
51.469536,38.274002,3
12.428403,44.37538,4
-47.181477,-9.43218,4
39.39851,-32.632214,5
-5.116023,-30.931177,4
-10.0371895,98.37097,4
-10.063456,-47.337593,0
-55.558617,6.937135,5
-6.412796,41.719242,4
-44.72145,-10.586039,4
-22.486969,49.349197,2
-34.164787,33.690887,4
15.120022,46.914722,4
81.67239,-21.519026,5
45.74105,-15.191619,5
-56.853966,13.821263,5
-102.32797,0.66054946,6
-25.148087,-15.253066,4
-70.377495,-6.777034,6
-20.427399,-62.31889,0
47.944065,-30.144993,5
-1.1191945,4.172995,4
-27.620111,-18.00757,4
50.94085,44.1851,3
-36.898792,66.3129,1
-26.64342,29.855558,4
-8.392017,-48.403095,0
-37.484447,-45.10304,5
42.051746,44.318604,3
21.18015,83.14475,2
62.82262,22.659124,4
24.742392,-85.48451,5
-9.008677,-48.602894,0
-38.08849,65.49822,1
27.919998,-3.7719061,4
68.52501,-0.09089164,3
-86.6237,18.37101,1
62.01823,22.02066,4
66.09782,-1.617081,3
47.532272,42.941086,3
74.17415,-5.6386843,3
50.22536,-29.171497,5
-15.065966,-89.83412,0
16.128315,75.76066,2
1.0352548,-54.980244,5
-10.244667,92.32767,4
-63.72949,34.856373,6
-45.967415,17.895424,5
7.239655,76.47208,2
2.3276124,-13.26777,4
-41.93723,-6.5996337,4
-22.67974,48.350407,2
15.295883,7.4466386,4
20.983385,-80.59469,5
30.501865,-4.8624415,4
44.73619,49.36866,3
-86.89336,28.48862,1
9.790521,14.080511,4
97.14042,20.445133,4
0.61849016,-31.157896,4
-32.790054,87.91802,1
25.77204,-34.087048,5
83.922005,-20.335667,5
24.093924,-79.966515,5
32.090416,-18.998606,5
-105.06434,-3.8789363,6
-38.952263,-43.15947,5
-16.764965,-3.7755952,2
-41.938065,17.130667,5
66.61648,-0.37206137,3
-1.6625632,-74.393456,5
-71.98757,47.690357,6
-84.25166,-15.302188,6
-40.066456,-38.82518,5
79.54352,-27.674648,5
25.443785,13.468118,4
27.718994,7.7605495,4
43.881214,39.75374,3
4.9079304,-73.36268,5
-85.533844,11.1071825,1
-68.52199,-36.91616,5
16.999931,-43.73016,5
-56.820103,15.153188,5
-59.01955,-20.96644,4
47.157402,64.07467,3
-55.985523,34.342297,6
-13.579651,92.08731,4
4.350088,70.39892,2
23.263039,76.11934,2
-84.12549,-15.3512945,6
-71.683624,-8.63808,6
65.55724,-5.4188337,3
-11.31833,95.4053,4
73.62381,3.2418585,3
-101.5006,-3.838118,6
43.06643,-50.042942,5
97.40581,18.590101,4
74.18834,-2.1876574,3
82.15782,-21.000206,5
-24.431952,-85.5624,0
9.425673,36.297977,4
-82.055115,11.960294,1
51.16222,4.3534226,4
-14.300802,-94.47074,0
-39.073566,11.794245,5
40.49819,4.2850585,4
28.238308,-72.62981,5
20.544672,-35.59752,5
37.19207,-47.70985,5
-11.830271,43.75498,4
-5.103247,44.041107,4
-47.158794,42.804462,6
-24.004705,-85.38528,0
-12.575031,23.265352,4
19.893219,16.737103,4
-52.110897,8.253889,5
6.482007,-8.72046,4
-31.664545,63.02433,1
43.561214,65.61052,3
-80.59117,-15.5781,6
42.04645,-20.078777,5
-70.064095,-2.3087845,6
-2.689587,-34.60886,4
-4.1880813,42.898823,4
52.10984,-50.276222,5
-14.540018,-86.202126,0
23.294968,-41.730213,5
22.721539,13.374532,4
-8.57067,94.59999,4
21.612732,47.38743,4
24.087051,-19.593786,5
-21.045855,-87.635315,0
44.386753,-36.031593,5
12.29405,14.888801,4
0.57116914,-54.50816,5
-5.6429057,-7.8421493,2
-85.35573,12.92828,1
25.780539,-85.24059,5
53.525814,-41.318825,5
-46.64709,18.929358,5
-58.076645,-19.50416,4
-89.99882,25.108158,1
-84.12461,9.678382,1
-55.1748,-58.51715,5
5.7506113,87.30108,2
23.145962,5.144683,4
96.58358,20.14772,4
29.646805,-80.111435,5
18.16541,17.741133,4
97.52418,18.536041,4
-19.111523,73.23627,1
-21.50406,12.482549,2
-5.3375177,-26.887291,4
13.442509,38.130943,4
18.786943,-29.762852,5
-55.673565,33.894955,6
-35.629253,28.798014,4
44.46171,2.9503222,4
32.812614,56.73726,3
-45.621536,-11.916015,4
16.149168,4.2279086,4
-59.81424,-53.605362,5
-56.763504,14.803294,5
20.173674,11.121013,4
50.977158,5.929468,4
-32.601257,67.20004,1
83.96354,-28.06572,5
-37.419273,68.55255,1
-10.374773,97.46449,4
18.550785,78.60543,2
77.17178,-22.08988,5
-22.115335,15.255439,2
74.81165,-3.0065563,3
-87.45083,29.071127,1
-23.274837,70.34352,1
-21.7515,-18.512812,4
41.82675,-39.847267,5
50.78367,-45.38739,5
11.347939,70.174355,2
-18.780022,-16.551313,4
27.92766,-72.89432,5
36.140076,-40.31319,5
-84.54234,14.832024,1
-1.3026317,27.244518,4
-58.378613,-55.29541,5
13.5692835,34.953846,4
-65.08063,-46.36014,5
36.795677,-40.64396,5
-18.649921,-17.19513,4
-3.537847,-60.58407,5
-32.06019,-29.844198,5
28.424152,-74.480316,5
85.84985,-27.476574,5
12.992959,13.0959,4
-68.00443,44.976776,6
-33.706543,29.38532,4
-29.390614,39.52226,4
20.195097,-83.55476,5
20.786058,-31.261543,5
-70.00615,-3.6784432,6
-41.911606,-40.620132,5
-6.696995,64.0851,4
-0.76121145,26.571445,4
85.84237,-21.85448,5
-13.47009,95.39746,4
50.702396,-39.718254,5
4.4615088,-8.423485,4
13.424125,-39.504898,5
80.4049,-25.989828,5
-43.131268,-11.606627,4
43.947426,40.157963,3
5.4187956,-15.332007,4
0.23788649,-65.32096,5
26.4919,-91.5621,5
-7.8252983,49.719913,4
66.88736,-4.6560435,3
19.638998,12.546254,4
-31.40209,-28.137241,5
-40.98414,15.1724205,5
87.38933,-23.015932,5
-8.413662,64.46357,4
-87.37684,22.323,1
14.685938,-9.507563,4
15.722205,3.8188596,4
41.980667,6.387356,4
-54.12648,34.671173,6
-44.175365,17.173698,5
-30.83032,30.008139,4
28.823862,-73.78571,5
22.544529,-86.24963,5
14.366802,86.030716,2
3.6731675,-13.679987,4
-46.342606,43.974163,6
24.974247,-81.18533,5
10.588832,36.25639,4
-45.60791,18.250708,5
-71.06444,-0.9801923,6
-17.342886,-34.988483,0
-39.010807,-41.813534,5
-83.73555,11.404892,1
-8.198899,64.31483,4
-45.210114,-13.321091,4
29.735949,-78.4018,5
-1.9975204,-66.839294,5
-56.170235,34.34966,6
4.317794,-15.486561,4
77.327934,-22.422981,5
43.335686,-20.841396,5
11.652918,42.03757,4
-43.26208,-5.1450944,4
-35.476105,64.01264,1
17.134697,12.079688,4
-80.949615,-11.544978,6
40.143368,15.245163,4
30.140577,-44.355988,5
40.630527,11.294427,4
85.81967,-20.032347,5
12.590257,71.13639,2
26.511404,-77.83658,5
4.0163264,-74.815216,5
-67.91876,44.812138,6
-81.73596,15.59325,1
-31.778992,-28.772552,5
-10.101776,43.59467,4
11.411093,46.220554,4
15.722946,-40.72311,5
-80.22012,22.543146,1
-56.23907,34.448433,6
-24.917097,-88.49094,0
26.552908,13.324929,4
2.660288,-57.127254,5
-35.828156,30.34455,4
9.487016,87.29497,2
49.995598,-44.143883,5
-87.700195,26.39763,1
45.782772,45.54806,3
36.274693,-41.70786,5
-6.5143814,-8.239731,2
-6.8518267,-5.5004582,2
-29.685633,38.685318,4
-3.0643582,14.901128,2
48.513325,4.4676065,4
-34.881386,-40.716682,5
-40.54882,11.173928,5
48.19002,45.74403,3
32.039967,-3.342674,4
-103.552666,-3.9755976,6
-10.628049,44.87646,4
35.256012,-43.03769,5
-58.30639,34.807343,6
32.985905,-49.766296,5
-1.8566601,-62.993343,5
-74.41614,-11.520682,6
-29.229286,38.78624,4
-69.15284,43.50613,6
-40.726357,60.794865,1
-6.323189,14.184369,2
34.970974,-49.954235,5
-6.1639605,14.805694,2
34.37315,24.33156,4
43.81315,-18.298328,5
-100.82601,-0.32094887,6
50.118683,-33.839973,5
24.720612,15.055581,4
3.0965247,-17.955132,4
20.95724,-33.905624,5
-35.37263,60.286106,1
-13.288424,93.72799,4
-24.918083,10.545473,2
-40.07194,-29.19504,5
22.884235,-21.45287,5
-33.904232,-36.254623,5
78.09191,33.18688,2
-28.921381,-60.454327,0
0.05051858,-58.063526,5
43.077736,15.230927,4
16.725172,86.8991,2
77.07137,5.712271,3
-23.14612,47.518303,2
-26.366123,46.585358,2
33.429108,-25.624968,5
36.748367,-33.407894,5
2.987781,-59.621593,5
-88.7578,25.927818,1
-41.02082,-3.7792218,4
46.498802,-16.676695,5
-42.057716,-29.592953,5
-0.5452756,5.0666833,4
-72.714134,-41.543816,5
-48.654194,43.280643,6
83.72602,-19.318754,5
-70.71044,-38.375027,5
17.867802,10.099923,4
-13.83718,-90.96506,0
-38.90477,67.495766,1
78.47792,35.160362,2
-63.50577,-44.257603,5
42.55138,44.6351,3
10.733156,47.20664,4
24.322786,-42.4936,5
-6.443951,52.201992,4
-68.81363,49.296997,6
24.605234,-68.94264,5
81.60278,0.48607385,3
61.081276,21.58629,4
-26.05622,69.32363,1
-2.9578495,14.9412365,2
-89.00615,28.869226,1
-36.77724,57.432922,1
-26.390137,-90.26199,0
-18.928055,-91.02791,0
12.578723,71.07575,2
66.16531,55.40459,3
-5.01475,-29.45999,4
-26.698023,-12.356297,4
-3.4031935,-37.43787,4
-40.46096,-4.870512,4
-18.364737,-34.24752,0
44.7668,-25.648636,5
-38.808327,-40.644516,5
-82.6785,12.363718,1
5.0936427,-16.377022,4
38.929108,-45.43553,5
-22.35053,-12.414761,4
25.188725,-81.865036,5
13.13752,3.04473,4
-47.176956,15.315933,5
35.8172,-48.194355,5
37.402863,-31.264944,5
-11.079474,50.579773,4
23.221645,-41.682674,5
63.056965,22.610899,4
78.63265,4.8758483,3
-17.544445,-3.8713644,2
49.08572,43.914085,3
78.41054,32.768818,2
-12.589197,7.469131,4
-85.134544,26.919336,1
-89.10139,28.803776,1
-7.400094,41.649075,4
48.973732,-45.142082,5
1.3400722,-54.533913,5
26.776726,-89.75292,5
-4.8514156,-32.073334,4
-16.899412,-3.3553896,2
38.383503,-47.60111,5
41.146534,-32.638996,5
41.724236,-32.561428,5
67.619225,-2.573851,3
0.61521685,-56.45755,5
-29.460976,39.151382,4
27.30822,-83.51778,5
-36.910492,-5.8722715,4
6.756295,81.24811,2
-57.441204,63.174156,1
-21.818848,-85.67182,0
33.418056,-6.049874,4
-29.404253,0.95911896,4
23.075697,74.499886,2
83.04689,1.2656063,3
43.609535,2.6663284,4
44.352024,9.627842,4
19.196333,37.2785,4
-72.299835,46.22051,6
77.564514,-23.91918,5
16.7426,70.1719,2
-16.334625,-97.3897,0
-19.024267,-90.91682,0
-58.9965,-24.91643,4
-46.687088,-13.103944,4
70.39904,-7.1094766,3
23.502352,14.191519,4
30.094868,-19.64438,5
-0.25507748,-60.624397,5
54.97044,-45.43445,5
45.361755,-14.3154955,5
78.49992,33.530663,2
20.388523,2.5794425,4
-11.7304735,-92.133736,0
56.50827,26.61902,4
-56.869556,12.134652,5
24.14541,-19.336452,5
43.58543,69.31673,3
9.494036,74.26317,2
87.97792,-23.384844,5
-8.223341,95.93149,4
64.141815,54.477707,3
67.246346,24.569866,4
-69.70761,-41.96463,5
14.146096,39.533905,4
67.192505,24.551394,4
81.336914,-27.898003,5
-8.567075,95.79623,4
-64.718185,-48.076706,5
100.46872,21.462654,4
21.449709,20.313398,4
-34.84748,32.281487,4
29.255938,-3.9008732,4
16.240213,38.126926,4
-27.037071,29.419598,4
-27.014875,29.30323,4
30.848886,-41.523125,5
-57.962807,-17.760586,4
-65.841064,40.69959,6
-41.9371,-6.5996127,4
83.372955,-20.144005,5
48.08414,67.042595,3
14.740703,-9.992446,4
51.670734,38.5718,3
12.171261,15.248792,4
-1.8071702,-69.62763,5
-72.973114,-40.265976,5
25.665783,-70.31649,5
22.317503,-69.78614,5
28.688705,-4.105517,4
70.70891,1.7927496,3
-37.90262,-37.678913,5
-42.94576,16.892267,5
11.395536,41.691757,4
21.822367,37.411034,4
-77.8667,-15.415205,6
-60.943382,-24.853924,4
78.646576,4.8875513,3
-20.79171,-63.793755,0
39.62059,6.5724955,4
15.974295,-43.184906,5
1.2231624,-31.486986,4
28.898447,-40.872517,5
-9.137221,-18.285692,4
-12.7629795,7.50268,4
-9.710321,-46.971527,0
-104.50926,-0.50807744,6
50.28922,-27.13595,5
-55.731064,66.77131,1
20.450237,3.5358667,4
26.598675,-49.76396,5
42.48404,-29.193235,5
-8.777036,-4.971298,2
2.1287868,-59.679688,5
-81.44399,-7.889523,6
-9.246066,-46.72128,0
-84.06712,22.753405,1
-59.385883,-25.194828,4
-28.0088,-60.014423,0
-9.796653,43.56494,4
87.90147,-24.066336,5
45.18605,-15.619499,5
-81.54452,12.755437,1
24.606377,-42.895237,5
-76.7412,-5.6200395,6
47.411655,-20.18127,5
-80.93089,21.572474,1
0.0015797426,-32.778404,4
-24.268196,13.756887,2
27.791294,-39.105827,5
54.27454,-34.02805,5
78.208305,33.377533,2
79.80167,-2.302998,3
-24.478872,13.715773,2
17.351215,-39.800858,5
79.41397,4.2865787,3
-59.121685,-18.940117,4
39.88374,1.4769722,4
28.307968,-37.124477,5
25.542444,5.340359,4
25.478983,41.573193,4
65.45907,55.32312,3
49.348938,38.438755,3
-57.762875,-51.863773,5
-29.631794,-64.82795,0
86.6681,-22.855446,5
-104.92662,-4.312626,6
-40.191944,-31.055073,5
-70.400444,-4.8855553,6
40.089523,11.327678,4
0.3395631,-64.74298,5
-69.32224,-6.1982374,6
-23.556509,70.52437,1
86.38032,-21.693846,5
31.956385,-43.023468,5
-81.33992,14.078311,1
-35.986263,-38.993164,5
-63.051342,32.781433,6
32.282776,-3.5765948,4
-42.580166,-42.174915,5
-101.88704,-0.1921675,6
24.611113,-70.30932,5
-59.96322,-24.67229,4
47.154438,64.4925,3
4.217256,-17.963888,4
2.3032858,-65.601135,5
-34.319115,31.181534,4
17.932373,3.689311,4
-21.428362,-65.56271,0
36.315887,19.497177,4
-15.567297,-94.74475,0
63.450584,22.786636,4
13.860632,39.459297,4
-61.667103,38.241543,6
43.02636,68.39116,3
20.0063,1.8017367,4
16.216637,8.455061,4
77.48354,-27.878633,5
69.32344,50.70519,3
48.92186,3.917137,4
-86.64136,21.108202,1
41.74884,19.101597,4
-42.64822,10.08891,5
-18.957836,-1.4900354,2
46.974564,-25.65834,5
46.177826,7.4810486,4
33.30178,56.524582,3
-23.524136,14.710984,2
-5.1196184,43.907692,4
-63.051647,31.76179,6
-22.55709,-60.290623,0
11.64901,16.826284,4
-39.415955,11.742849,5
44.759754,-25.785116,5
-62.405064,30.158464,6
13.887216,34.54858,4
23.058609,20.135958,4
49.20736,-24.241646,5
20.810114,36.136387,4
-12.656152,95.35225,4
30.24684,-1.3745232,4
24.317528,-18.651691,5
-57.91569,14.612128,5
-51.681984,6.8399568,5
-40.620975,67.969505,1
27.471672,-21.347427,5
35.990295,6.911723,4
-2.0384064,-74.91784,5
65.0913,23.413837,4
79.85849,-31.082129,5
22.231617,43.845627,4
68.03819,50.18927,3
39.8053,11.644057,4
54.81254,-35.89162,5
-8.075223,50.09621,4
20.286886,14.350203,4
9.223537,72.70497,2
27.428156,-27.703253,5
-19.252943,-63.50882,0
-78.743774,-16.1693,6
52.567978,-22.594442,5
-25.232056,48.56755,2
-87.336044,28.848564,1
-20.170433,-87.839874,0
79.93568,-32.076004,5
-41.54298,-27.006718,5
-7.708017,64.108826,4
13.655491,71.255486,2
76.71545,5.5428452,3
13.9022045,43.800896,4
78.11726,-1.8444004,3
-12.099457,27.866678,4
-58.03545,-55.418606,5
-30.315874,41.23744,4
-4.754665,14.036405,2
38.203175,-46.68897,5
15.170677,1.8915371,4
-63.281357,-51.322544,5
-5.462155,14.587398,2
12.706252,81.787674,2
46.250206,41.440266,3
28.944344,-73.13334,5
-103.10841,-3.210364,6
-34.691425,34.35336,4
11.502342,14.9399805,4
8.032859,69.974045,2
-56.63676,62.39385,1
-56.70529,12.518315,5
76.86274,2.550333,3
29.122929,-79.72673,5
51.571545,-49.458477,5
46.66553,-33.276062,5
-43.577087,-3.596166,4
13.866472,42.951004,4
-28.026712,30.809336,4
47.54984,-27.473898,5
-55.81361,67.579865,1
-13.452173,23.572046,4
-103.13058,-1.0774246,6
-17.656631,-3.403259,2
39.236465,1.7857852,4
-15.902383,24.554419,4
-17.760983,-92.827614,0
-20.185125,-38.637787,0
39.56074,-25.64847,5
-57.321808,63.23647,1
-8.151306,51.243805,4
45.20935,60.436584,3
2.153965,-72.00896,5
54.58518,-34.006866,5
-9.053912,-46.591682,0
12.95472,14.097562,4
88.27429,-22.747786,5
-42.429203,-30.645374,5
32.145657,-19.503832,5
-72.61186,47.141663,6
-30.208347,65.65101,1
-24.530607,47.78322,2
10.956393,35.086575,4
-44.820324,18.555614,5
-37.331078,-7.3478837,4
14.573477,-10.447107,4
19.363815,83.81249,2
-56.370014,14.113839,5
26.459904,-80.20882,5
28.08547,-33.416546,5
-19.239447,72.31062,1
-56.087963,34.72168,6
-22.294538,-59.837025,0
-18.933468,-5.9599843,2
18.866684,-44.774696,5
-81.419014,-14.498112,6
78.593414,-26.491909,5
52.13382,39.0881,3
-28.647995,33.455204,4
20.53508,40.52387,4
25.174276,-39.116554,5
2.32081,-72.78529,5
81.22375,-0.18119787,3
-21.977438,-59.361893,0
66.66037,-0.57424027,3
-43.662605,15.434558,5
32.20329,56.91729,3
-41.65335,-32.356205,5
-85.847496,27.747828,1
-18.305765,-34.464825,0
24.913923,-81.770226,5
-61.82551,38.309837,6
-23.388597,-83.60249,0
-37.529594,-29.087946,5
-8.897286,-18.077208,4
-9.215803,92.0204,4
86.397705,-19.886652,5
2.5097206,-12.866253,4
-17.08949,-87.84486,0
-8.610627,94.5816,4
64.76459,55.079834,3
27.421816,-23.57396,5
-24.206575,-63.974014,0
17.611311,-32.04908,5
41.89096,-25.37577,5
-7.7683945,-4.060773,2
-86.47356,21.234707,1
-4.670733,53.051865,4
46.526672,-18.88999,5
