umap_1,umap_2,kmeans_label
4.5830903,24.840132,5
17.941088,-5.2017064,5
6.0572476,6.4481378,4
14.4723215,4.826979,5
17.372894,5.8022637,1
14.541898,5.2200665,5
5.3321576,0.6982564,5
-0.561095,20.077404,5
2.6545439,16.56045,4
3.7333267,24.096918,5
-10.677698,21.242182,1
14.342022,-0.4615945,4
5.8909893,23.78541,4
8.1004505,6.858106,4
-4.4038982,6.141656,5
-5.965533,-11.962377,0
-6.3235493,-7.516918,0
5.833058,-0.45596993,5
11.358107,1.826566,4
2.8679051,-1.9219972,5
4.608467,-0.6714417,5
6.6650853,5.710827,4
3.8986592,-0.49365148,5
3.8489287,23.7843,5
-4.3452125,6.5389304,5
-10.247843,2.132513,4
19.248577,-0.08574547,4
6.0278363,-1.0776665,5
-16.033846,14.809531,4
-7.6517105,8.58738,5
-7.9312606,8.691208,5
-12.36673,1.7602823,2
7.3577924,5.7794476,4
3.7087321,23.617481,5
5.5505223,5.8314357,4
6.472233,-1.4999282,5
5.52627,-0.030543953,5
-8.008533,18.157988,4
2.2642946,-10.148476,0
13.634786,4.482036,5
6.9161773,-10.300187,3
-10.661714,2.6691418,4
21.502499,5.5181537,4
5.673129,24.07578,4
3.8388445,-0.44918826,5
3.1828432,-1.7231812,5
-9.0132,7.8607774,5
-0.75432724,14.719588,4
11.001059,-8.230715,3
-10.209735,2.1987236,4
10.699196,-9.052595,3
-4.725336,17.889387,6
3.013977,-0.7123681,5
-5.785671,-7.976899,0
9.764765,-13.9389,6
-5.8477745,-2.1967807,6
15.204682,22.39286,4
-5.098863,17.505342,6
13.479642,-0.17347641,4
0.9866874,10.329159,2
-5.825832,-7.931146,0
16.77828,9.736534,4
13.8529625,4.807376,5
3.5897152,-2.4595644,5
19.418121,-4.8931923,5
6.146903,3.9423358,5
2.4494102,9.799213,2
-1.045966,20.581057,5
11.358616,21.614815,2
6.9125586,24.232397,4
-4.8468533,-2.9673908,6
10.958521,-2.7753408,1
-6.1413083,-11.4689,0
-0.088117436,14.379418,4
7.5478716,6.0755877,4
2.3340905,4.5177665,4
-5.684495,-11.595058,0
-5.995426,-1.9985752,6
14.420827,4.66436,5
16.983454,11.097632,4
1.8813859,9.817696,2
7.0306396,6.053667,4
8.200938,5.6803823,4
17.396,5.837362,1
7.064487,18.334888,4
-9.446916,8.573714,5
-12.069443,14.454555,3
17.54752,10.522926,4
-12.425642,14.123152,3
19.922815,-0.6507087,4
7.8537984,7.159859,4
5.8519464,-1.0238365,5
20.883564,1.1621059,4
1.6148297,10.547489,2
6.355055,24.536724,4
7.7846045,5.680685,4
-4.975759,5.183011,5
3.628745,-0.33393118,5
18.337523,-5.7950835,5
18.830585,-5.609887,5
16.72891,11.196783,4
19.36145,-0.03506016,4
5.8100886,-2.2004719,5
-9.491447,8.555668,5
3.6354113,25.400846,5
2.3139853,9.420857,2
4.138026,-0.9274118,5
-7.0332727,-7.4343543,0
7.9852304,6.4255567,4
0.028703848,20.281147,5
11.421026,21.553207,2
16.365122,10.507282,4
1.401837,9.249316,2
-0.040349185,13.986797,4
0.7844523,28.76073,4
-6.306406,-7.1068335,0
10.936739,-3.4729733,1
-4.0931387,24.574795,2
2.8839266,-1.0073851,5
-12.346334,-2.4439683,0
2.0779312,10.265936,2
13.617462,-0.18449298,4
-3.9891856,5.9539123,5
6.9738116,18.319204,4
-8.84613,13.11487,4
-4.61733,-0.4220928,6
4.472974,0.68489677,5
13.472516,17.053598,3
3.7544537,24.415466,5
-6.9631844,12.87523,2
-6.0470986,-2.0856009,6
-8.662557,8.684485,5
6.317903,6.2366424,4
1.6673436,9.705981,2
17.423138,10.006937,4
-2.9490976,-2.461208,6
-5.2522984,-3.137254,6
-6.6136603,-8.252051,0
-10.114316,2.7683358,4
-7.0624137,12.79884,2
7.054147,6.9375234,4
5.8722234,5.070783,4
11.102027,21.869324,2
13.372173,4.56184,5
-10.356641,2.7811265,4
1.2306768,29.204927,4
3.9281945,-1.6204742,5
6.002758,23.867292,4
11.112412,21.85854,2
14.402093,-0.7569271,4
13.1397915,16.801722,3
7.85813,6.282814,4
-0.9344011,-11.710863,0
3.0160184,-0.7498951,5
-0.94173485,20.450764,5
6.124238,-0.56249523,5
-9.845874,1.7626866,5
13.727665,16.989254,3
13.982585,16.649038,3
11.308665,1.8749263,4
-8.740085,12.311997,4
5.9814277,5.1486077,4
5.928186,23.77828,4
3.9480503,-2.2677984,5
19.412907,0.058776703,4
-0.34686983,14.373101,4
5.5802097,5.945217,4
-0.16771907,13.955874,4
-16.027115,14.803254,4
11.251771,21.720062,2
17.867,9.9680605,4
17.787987,6.2205443,1
8.328554,6.0050426,4
17.780931,6.2236953,1
13.558047,-0.24592492,4
3.8136218,24.771059,5
11.307967,-4.1600895,1
18.486446,-4.6226993,5
6.0112853,0.006367915,5
-11.990706,14.526268,3
21.502092,5.5187473,4
-10.403366,2.860487,4
2.9550502,-1.1890794,5
-8.211538,8.687254,5
7.267187,17.968912,4
4.573031,-2.0336459,5
-4.881885,-3.3593292,6
-5.090944,17.508036,6
3.805937,23.806168,5
2.7386065,16.605955,4
-0.87664,3.5145984,1
-6.2649255,-11.623099,0
6.8851542,24.243435,4
17.020136,10.858739,4
-2.939256,-2.4789405,6
17.436604,10.121071,4
9.795282,-13.969579,6
-10.690512,2.5867944,4
-12.735404,1.6867557,2
3.0728593,16.745735,4
-4.891178,-3.360447,6
14.849083,-0.4745788,4
13.209295,16.7202,3
17.540537,10.070384,4
17.623507,-5.7524896,5
6.485396,-0.91843855,5
6.4940395,5.6220193,4
17.227652,10.669572,4
16.427132,10.748024,4
5.053434,0.19803265,5
3.9345758,23.997894,5
2.6451995,-10.536883,0
-9.505467,8.655498,5
14.572251,-1.3231843,4
19.386745,-5.0880427,5
9.911427,-8.576899,3
7.080842,18.345535,4
1.464486,9.852781,2
5.820566,-0.9984282,5
19.963173,-0.75101876,4
7.089822,6.20698,4
10.976354,-2.8368833,1
10.643212,-2.748515,1
3.7541747,24.530666,5
-10.604903,21.169079,1
-9.144109,9.121018,5
-5.1396217,-2.9073207,6
6.3304114,5.4311657,4
19.2566,-5.4003925,5
-6.811845,-7.248597,0
6.199387,5.1942186,4
2.5295432,10.406217,2
17.314726,5.7412715,1
-7.926023,8.570126,5
6.845564,24.218893,4
6.654454,6.301486,4
2.154848,9.880343,2
7.0138135,5.048217,4
10.9619055,-2.7756002,1
5.8444386,-1.7685072,5
6.9650297,17.473473,4
-5.9544187,-11.924747,0
21.510397,5.527387,4
6.069072,-1.4749286,5
7.9513664,6.12318,4
7.094961,-9.884243,3
-12.344239,14.199407,3
1.7287853,10.932167,2
8.728843,14.980755,4
6.3266077,6.6292605,4
16.633457,10.862429,4
7.324691,6.284326,4
18.2444,-5.8523154,5
-0.8716424,2.4086843,1
5.86426,23.871094,4
11.018639,-8.228096,3
8.4856,6.110997,4
9.083892,15.335586,4
-5.8248615,-7.307183,0
1.219042,10.639659,2
14.805057,-0.6289637,4
16.860186,9.935118,4
-10.077749,2.450736,4
4.3954244,-0.41694564,5
6.4730844,17.508127,4
17.901148,-5.923012,5
0.29236093,6.2543964,2
17.657438,6.0931535,1
3.5463476,-2.7791321,5
-0.8463248,14.084038,4
-12.146151,-2.6366916,0
4.2681656,0.28924036,5
-0.18874122,14.199544,4
5.925212,-1.4253335,5
-5.0279756,-1.963767,6
-0.8033213,14.113637,4
4.085642,-1.6309658,5
17.70014,-5.4280744,5
9.799151,-13.973352,6
18.327837,-5.2317724,5
2.3202736,4.527852,4
13.629831,4.2772093,5
2.1059315,10.8899145,2
21.50067,5.517808,4
19.137173,-4.692706,5
-7.043288,12.813156,2
10.627521,-3.1711638,1
17.464699,-5.9159894,5
7.9810395,7.1594715,4
5.7130976,5.6394124,4
-0.88706255,14.681684,4
4.2978373,-1.6351916,5
-2.891807,-2.0276213,6
-4.7802444,5.0820675,5
17.44211,5.884916,1
11.377349,21.596476,2
4.043734,-2.2380438,5
13.467334,17.232487,3
6.308838,17.639471,4
10.438103,-8.202367,3
2.358148,10.253004,2
13.488502,17.244438,3
13.807918,-0.22085209,4
2.4654841,10.402726,2
-9.056722,8.278664,5
-6.956752,12.886517,2
6.2014737,-2.1104054,5
19.970463,-0.7092836,4
-5.942303,-11.96259,0
-0.9068605,2.437473,1
5.6597614,5.4441466,4
-12.483027,14.06599,3
1.1431253,10.613219,2
6.75839,7.4176764,4
-4.085426,6.1499934,5
-8.929112,12.30646,4
14.699211,4.931307,5
5.7806907,23.904436,4
13.1912365,16.812977,3
0.055097733,20.267706,5
1.5696064,9.721874,2
6.5095286,7.00268,4
8.27278,5.7528977,4
-0.19161448,14.314907,4
6.067837,-2.1105468,5
1.4768149,10.858341,2
9.855887,-8.54131,3
6.2413206,4.166633,4
-3.0873008,-2.07171,6
-4.912688,5.3019547,5
17.903217,18.809925,4
18.253363,-5.887537,5
-3.835592,-0.43404624,6
6.7111936,17.878134,4
4.846306,-1.9552845,5
1.5991057,10.685175,2
17.897463,18.815859,4
-10.633298,2.803487,4
6.3860164,-2.056803,5
21.522987,5.543733,4
4.592815,-1.7729303,5
3.0414028,-1.8509995,5
-1.3102599,20.857864,5
14.6488495,5.047213,5
5.9970827,-1.093281,5
0.4128103,6.136718,2
-0.13947888,19.968704,5
1.17873,29.15259,4
6.3319507,17.970394,4
-5.600128,-11.577461,0
19.184921,-4.694277,5
7.0600867,17.811348,4
-4.4477625,6.5511346,5
7.0872455,17.70933,4
7.289408,4.427609,4
8.781591,6.210691,4
-8.783307,12.317888,4
-12.15199,-2.6310647,0
2.4983752,9.76765,2
-0.89536977,3.531871,1
17.799826,6.232671,1
5.940578,5.1539283,4
3.7175026,23.621664,5
1.0152832,10.6593685,2
7.481105,-9.84548,3
-7.972748,18.247335,4
6.3788877,-0.44325635,5
-1.5786947,2.5504978,1
-5.10846,5.8775077,5
7.008472,18.288,4
-4.439055,-0.18189673,6
2.3675811,4.4831843,4
-4.6836424,6.071831,5
10.143907,-9.102882,3
10.6012535,-2.8619032,1
0.80482996,28.78114,4
4.2307253,-0.13881129,5
3.313589,16.907297,4
6.402503,-0.6184173,5
-4.0512595,6.2567043,5
-8.106402,18.483332,4
6.8653355,7.78134,4
-10.341469,2.8416786,4
11.361531,1.8233685,4
-4.2585807,-1.2161878,6
14.582115,15.771249,3
5.2449985,13.371107,3
13.706979,4.720936,5
5.3980546,0.35448012,5
17.030745,11.082878,4
1.0368079,9.038984,2
-5.721406,-2.6880126,6
10.908145,-8.388771,3
16.872412,9.895046,4
6.383474,18.027351,4
4.28334,-0.8943269,5
6.1869125,24.00082,4
-8.041771,18.061102,4
-12.34815,-2.440981,0
-5.354138,5.798594,5
-0.99732584,14.34456,4
6.4077735,17.757868,4
0.22111101,6.3240166,2
14.671517,-0.5978812,4
16.690584,10.0879755,4
14.042175,5.047073,5
4.75749,1.3084594,5
-4.892215,5.0386744,5
-4.7427287,17.872236,6
-8.856174,12.596896,4
-5.270016,-2.9008336,6
-5.487968,-11.283876,0
3.7041016,-0.41363385,5
21.569845,5.600407,4
-9.093304,12.850848,4
10.420768,-8.23611,3
-1.3673241,3.0090714,1
14.510241,-1.2911894,4
-12.370483,-2.4200847,0
-7.615453,8.660853,5
10.058317,-8.898621,3
2.10926,10.878166,2
-10.04425,2.4898696,4
17.757402,-5.759339,5
-12.344112,-2.4459536,0
-1.3997281,2.8015008,1
7.0793924,4.6583405,4
13.271478,16.806732,3
10.84211,-3.3827028,1
-10.084001,2.6587641,4
13.189172,16.847181,3
10.431122,-8.435629,3
14.007522,16.649805,3
3.5816143,-0.65831286,5
-6.067277,-7.288467,0
2.1280656,9.987181,2
4.2348228,25.754856,5
-7.683305,18.48589,4
-4.2513947,-1.2351367,6
-3.9856124,5.7344065,5
1.5951216,9.862023,2
19.475534,-0.47108093,4
6.9579453,17.864546,4
0.2731868,6.2728553,2
6.0608716,5.335941,4
18.209007,-5.1771455,5
7.1213202,4.345134,4
9.73254,-8.587357,3
10.902002,-4.0474224,1
5.445222,5.7824216,4
2.183046,4.6827426,4
6.094525,24.540827,4
-10.620044,21.184307,1
5.8677726,-0.7174881,5
14.321398,5.198068,5
18.329088,-5.4582443,5
5.568604,0.12286811,5
-5.06035,17.539179,6
-7.7277045,8.461654,5
-7.086587,12.776227,2
-3.8417287,6.138734,5
13.145715,16.711718,3
4.0323668,23.910791,5
-2.8930445,-2.2859156,6
-6.1197715,-1.8061138,6
-8.317156,8.396131,5
13.601187,4.6405187,5
6.672119,6.188557,4
6.967672,5.4606705,4
10.724884,-8.837517,3
3.5448353,23.832571,5
10.524927,-2.6184747,1
-1.0413413,21.113958,5
5.699389,-2.0535758,5
-4.823464,5.007782,5
3.1018195,16.758154,4
7.19185,-9.840213,3
-4.0208364,-0.0018725252,6
-8.012845,18.655546,4
1.1097462,9.093569,2
2.475029,10.2795925,2
-6.1347356,-1.7905736,6
-5.535763,-2.8301115,6
13.438908,17.08669,3
-7.9937677,18.309244,4
13.521212,15.886214,3
-4.9257298,17.680439,6
3.8509445,-2.3405697,5
2.0452666,4.8322062,4
13.825193,16.43546,3
14.170875,5.1353035,5
-6.9860277,-7.841779,0
17.858835,9.973553,4
10.840183,-2.5603812,1
8.773654,6.5064387,4
-5.627474,-7.5351887,0
-3.9712965,6.6599584,5
8.137478,5.875347,4
19.2839,-5.3520226,5
6.335169,-1.2641474,5
4.436274,-1.4488232,5
-0.8146236,14.728773,4
-0.7395268,14.136517,4
9.773903,-13.948031,6
-6.9911766,-7.783596,0
8.711369,14.962935,4
6.2313323,6.551188,4
-4.9106884,5.5653896,5
19.256727,0.048001204,4
-0.90604883,3.5082963,1
7.1063724,-10.240269,3
-6.1451335,-2.1334615,6
4.4312406,0.5909225,5
-5.0848556,-3.2863576,6
6.6313276,24.247051,4
-0.8164963,14.079078,4
3.281621,-2.0920503,5
-6.356506,-7.099979,0
5.926679,-1.5377742,5
6.7533336,6.105878,4
-7.7117186,18.158058,4
16.398264,10.687422,4
6.0156965,0.19341916,5
-6.640482,-7.587689,0
4.0855274,-1.3251231,5
5.473174,5.993211,4
4.225808,25.729654,5
-4.032569,24.642815,2
10.607328,-2.7624145,1
17.80956,-5.8609214,5
3.0557282,-1.164367,5
-3.9988582,5.6420703,5
3.2790458,16.884497,4
11.09897,-4.2615848,1
10.576109,-2.5788255,1
0.74186337,19.31553,5
0.59215444,10.723611,2
6.664418,5.3968077,4
2.0999856,4.7739983,4
18.585154,-5.7862043,5
5.9636664,6.5167875,4
2.039522,4.8388534,4
-1.9111377,7.4655886,1
11.068551,21.9035,2
5.710049,24.06552,4
17.539507,10.183036,4
6.3181696,-1.4186032,5
-4.037729,0.009737211,6
14.923373,-0.75707316,4
8.39941,6.0907025,4
5.3237653,13.3142605,3
6.1259084,17.684233,4
6.2963634,5.3226066,4
0.4475071,19.888046,5
-4.856254,5.033415,5
6.6226387,5.890188,4
8.792475,6.53372,4
-1.3331056,3.824837,1
13.997337,4.444207,5
-1.5283118,2.90721,1
-8.017661,18.081934,4
2.0713322,10.3457155,2
-9.977595,1.8647081,5
11.404847,21.569277,2
13.84045,16.469282,3
10.859189,-4.037187,1
-1.4055147,4.9000053,1
-8.546075,12.950631,4
6.221368,4.1291947,5
3.1552162,-1.7953082,5
1.835902,9.397246,2
-8.109702,12.72608,4
19.265684,-5.379252,5
4.119011,-1.566979,5
10.730138,-2.9189482,1
1.1772866,29.15149,4
0.3806635,19.700508,5
17.673464,10.273087,4
-0.43320486,20.266615,5
3.8137422,-1.5846453,5
-8.063927,12.755808,4
4.5432844,24.869148,5
-8.986069,9.1313715,5
19.066961,-5.5312586,5
14.163685,4.524321,5
5.704243,5.7434893,4
-3.4707897,-1.9465221,6
14.945773,-0.82285,4
13.572472,-0.27774182,4
17.866358,-5.2695236,5
6.119649,-1.2801067,5
-5.1153426,-3.1753926,6
-8.047143,8.21474,5
-11.879237,17.609676,4
1.1122998,29.086863,4
14.443954,4.9444046,5
-8.114501,18.549253,4
3.3011334,-1.0341817,5
19.195028,-0.13383748,4
6.4718075,-1.9893777,5
13.718937,4.7588797,5
6.424803,17.562874,4
10.685656,-8.83593,3
19.841282,-0.48026004,4
3.9556916,24.73382,5
17.35142,-5.929258,5
-0.084979944,14.334151,4
13.410756,17.188751,3
6.2398415,6.090261,4
-9.016343,9.179418,5
-3.93536,6.32591,5
14.571809,4.783728,5
-11.946282,17.560984,4
11.291517,-3.976699,1
20.880966,1.1579584,4
6.230067,5.6498017,4
8.158268,6.111007,4
-4.0280795,-0.065171026,6
-3.9915469,5.99771,5
14.734088,-1.0140431,4
19.20749,-5.463382,5
17.754868,-5.576283,5
1.4507843,10.853005,2
19.610262,-0.4954278,4
9.813511,-13.987126,6
18.24546,-5.5757008,5
17.861843,9.997057,4
-3.9681973,5.767445,5
-4.899652,-3.3542502,6
2.7412682,-10.634456,0
-7.835289,8.47486,5
10.690596,-2.5918236,1
-11.963324,17.54371,4
6.171239,17.655735,4
18.803164,-5.7064176,5
3.970414,24.848612,5
-4.002713,-0.06114273,6
19.812101,-0.5495291,4
-9.965237,1.8537399,5
4.41143,0.5571575,5
17.211697,9.914329,4
7.0722284,18.083284,4
-1.125977,3.0389888,1
6.248619,5.9540033,4
-5.7800174,-2.1088529,6
7.8992815,7.211563,4
4.827487,-1.9975162,5
8.054301,6.7342973,4
14.581129,5.1929626,5
1.9565198,9.345996,2
18.839466,-5.6047945,5
3.5026467,23.692093,5
-3.4692283,-1.9512731,6
11.066524,-2.9129455,1
-9.077584,9.149514,5
-0.88282794,14.6873455,4
16.778202,9.725345,4
6.199233,-2.0943193,5
11.436429,-3.2618825,1
-4.004774,-0.027369186,6
-6.7860675,-8.029551,0
6.762607,6.2304263,4
4.0450864,25.524778,5
15.034329,-0.6341857,4
1.0461788,10.666781,2
3.141125,-1.6755894,5
11.036309,-4.131084,1
10.115624,-8.575343,3
4.0555267,-1.6966121,5
-4.0159974,24.656712,2
-4.2882543,24.39178,2
13.674841,-0.2886511,4
23.218935,2.675982,2
8.767063,6.176399,4
-8.205938,8.554357,5
-4.171822,6.6694927,5
10.145559,-8.338608,3
7.33629,4.4973326,4
-5.027212,17.576944,6
-0.7832496,14.701154,4
4.014742,-1.9271219,5
-4.0410337,-0.42889318,6
4.7508316,-2.1583083,5
4.1892285,24.852098,5
-5.697968,-2.8365638,6
13.643228,-0.31390062,4
-3.6076925,-2.0049698,6
-1.1954767,2.5247974,1
23.045416,2.5004413,2
4.5777144,-2.0485694,5
23.059595,2.51477,2
7.056323,7.7728076,4
4.543141,0.6863148,5
-4.7509017,17.863293,6
3.596794,-0.70253193,5
6.4783297,6.3581157,4
19.975773,-0.7538565,4
6.2613254,-1.1106907,5
-0.71147215,2.7735608,1
-8.112874,18.629246,4
11.105857,21.86506,2
-9.3583145,8.235925,5
6.1221685,-0.04848918,5
-8.60158,8.78584,5
-12.505298,1.7575681,2
-5.979367,-11.974969,0
4.3564496,25.242098,5
8.007108,7.0608053,4
1.5700493,10.922516,2
13.666666,15.523439,3
0.3555225,6.1918893,2
0.625182,5.9301944,2
4.716599,-0.4106537,5
4.6392303,-1.003907,5
4.080537,25.258373,5
11.025483,-4.1540766,1
7.2689514,17.925161,4
4.4377904,1.0744586,5
-9.134114,8.068716,5
21.598652,5.632035,4
-1.296379,20.701807,5
9.753295,-13.927514,6
14.344343,5.266433,5
-1.12466,20.991507,5
6.383272,5.8476915,4
-5.8926425,-7.2748523,0
-1.5434196,2.7984471,1
-12.684414,1.7050815,2
-0.3509877,20.456316,5
10.063493,-8.846786,3
16.697498,9.815987,4
5.7782803,-1.8754375,5
-0.108146735,14.207475,4
-2.894057,-2.043324,6
19.59183,-4.906736,5
14.478371,15.721419,3
-10.125378,2.7786212,4
-1.3253721,4.573638,1
23.222866,2.679869,2
10.770349,-3.9049397,1
-0.764265,2.5280406,1
-6.679995,-8.20233,0
-6.320262,-7.6224923,0
1.9645256,9.34414,2
-12.4446,14.104367,3
6.0810494,23.992826,4
-8.938323,12.309434,4
6.8558683,24.126917,4
7.2183943,17.8368,4
2.7495162,-10.642926,0
4.022617,0.38135505,5
-7.999705,8.465847,5
10.837093,-2.6042318,1
19.877584,-0.5220896,4
4.2770877,-1.5289361,5
-8.602736,12.292082,4
18.180223,-5.620264,5
5.840428,5.6557384,4
-4.3790874,5.895088,5
4.5912485,-1.6222401,5
4.5946183,-0.71823984,5
-0.09124392,14.479548,4
5.973929,-1.6222328,5
-10.043667,2.4677885,4
13.88408,15.497448,3
-7.1315923,12.757948,2
10.3624325,-8.242563,3
-12.462086,1.7754048,2
17.970364,18.741638,4
11.163891,-3.9913166,1
10.779132,-3.8383515,1
-1.0049247,14.36672,4
3.3452148,-1.7316487,5
4.2113204,25.651085,5
17.401262,-5.942904,5
6.3035316,24.0618,4
-7.0771956,12.781051,2
4.305673,-1.6302658,5
4.341886,-0.77905416,5
4.304887,-0.7042911,5
13.483749,16.826172,3
4.2715325,25.53135,5
13.611471,-0.30987805,4
17.992344,-5.9402566,5
7.3758364,17.50338,4
1.0679595,9.982086,2
17.782967,6.2190957,1
-6.839254,-7.5751452,0
6.4977465,3.9950314,4
11.319622,1.8640548,4
2.5288017,10.077733,2
14.488312,15.692944,3
8.305364,5.991644,4
8.262419,6.584137,4
17.446573,10.82106,4
-2.9563127,-2.44428,6
-9.802091,1.7252991,5
2.3353784,9.415701,2
-5.4620442,-7.9528666,0
-6.2573833,-7.6308475,0
2.632343,16.599628,4
6.076322,17.697378,4
13.677001,17.007072,3
6.6805725,6.355304,4
5.548175,-0.06896734,5
4.5245843,25.147423,5
3.0370607,-1.8017017,5
4.9122562,1.3720647,5
-12.611023,1.7157435,2
6.7066298,5.037712,4
-5.859549,-7.3558865,0
-16.033203,14.808915,4
-5.0168962,5.15575,5
6.061363,0.18239854,5
6.828059,-10.428318,3
1.5752858,9.697137,2
14.621823,4.763996,5
-7.7478642,18.117891,4
-12.55977,13.987228,3
-10.257627,2.0908835,4
-1.1308036,20.608564,5
17.3866,10.239859,4
-10.247487,2.1070948,4
13.799384,4.5743294,5
-7.748501,18.121677,4
-0.31586075,20.115059,5
2.402844,4.442268,4
6.08336,6.9651446,4
14.776785,-0.6322006,4
7.1876755,4.3721266,4
17.437742,10.482346,4
14.566313,-1.3088539,4
14.557771,-1.32867,4
4.877676,-1.6815803,5
3.3061438,16.89424,4
-3.8400548,-1.8861761,6
6.970551,17.871647,4
14.269457,5.177293,5
6.8351297,-9.9244795,3
20.8818,1.1636959,4
10.969518,-8.281588,3
5.460804,6.0357814,4
3.743585,24.430046,5
-1.3288156,20.806002,5
19.53838,-4.9941254,5
19.46152,-4.918798,5
7.1610155,4.3915863,4
13.273,16.328075,3
-8.191357,8.661523,5
-3.924671,6.08269,5
17.139942,9.851483,4
17.26053,10.9023,4
-6.1695337,-2.451805,6
2.6788154,16.553654,4
13.915574,15.523037,3
-5.6433024,-11.179807,0
7.87678,6.081152,4
5.959202,-2.021047,5
6.178333,24.543386,4
5.0486817,-1.4809315,5
15.142637,22.454672,4
17.97393,18.73789,4
-12.384899,-2.4043386,0
-4.8046784,17.806381,6
3.5484061,-0.17476605,5
17.455265,5.90116,1
6.7538714,5.2981534,4
4.5549912,-2.1672409,5
4.3338556,-0.19920406,5
-4.3328686,24.344723,2
4.1674895,25.272295,5
-5.329589,-2.0290418,6
-12.400107,-2.3893132,0
11.239458,-3.5427933,1
2.6502178,16.567509,4
-5.9467163,-11.973133,0
-0.8915859,14.662942,4
14.6001835,4.7399173,5
4.725702,1.214556,5
10.944043,-2.6539578,1
5.6096826,-1.8472034,5
-5.0804925,-2.4915211,6
3.9872127,0.7143324,5
11.296366,-3.1259913,1
6.3953767,24.508606,4
11.338978,21.63435,2
5.310585,-1.3173141,5
2.9194834,-0.90962183,5
-12.582681,1.7226301,2
14.164421,16.176796,3
11.337239,21.6359,2
6.2625027,-1.8616483,5
14.05891,15.542328,3
3.2216928,16.83175,4
8.208702,5.6710515,4
5.3138566,-1.2875085,5
6.877154,5.471983,4
16.841516,11.191237,4
-12.491982,14.05668,3
10.8925,-8.420237,3
0.61820096,20.040598,5
-6.3377333,-11.681296,0
14.504713,4.839387,5
-5.0846543,17.514456,6
-9.110372,8.274724,5
-5.324748,-3.0527527,6
8.039355,6.7329397,4
4.0045476,24.796593,5
-5.3150716,-2.9746804,6
-1.4142275,4.925648,1
14.500392,4.9401255,5
4.6147094,-1.8820417,5
11.027576,-2.7459319,1
-8.144344,8.779822,5
-4.3499203,-0.9363381,6
7.300036,4.458529,4
-7.983976,8.221637,5
-4.746033,17.868607,6
19.508993,-4.9818835,5
2.6773996,16.583935,4
7.134713,-9.85343,3
19.997097,-0.7207414,4
3.849039,24.934126,5
14.817542,-0.68267995,4
6.3632913,5.2247863,4
-5.8220863,-11.093946,0
7.341843,7.180443,4
-5.6615715,-7.6006007,0
-10.062293,2.456294,4
17.398228,10.201617,4
-4.0063415,-1.5979246,6
6.860561,-10.452341,3
6.74819,4.9767547,4
6.310629,5.6527157,4
13.375284,4.5740814,5
-12.050434,14.472665,3
8.741184,6.146162,4
11.115389,-3.609592,1
7.8276057,7.2660275,4
-4.4267254,6.5546265,5
-6.81496,12.890354,2
3.904617,-0.012635389,5
8.463556,6.390627,4
5.2355027,13.38448,3
11.402241,21.57178,2
-0.8369093,14.205463,4
-4.3976407,-0.84858143,6
-5.6420584,-11.53893,0
5.531353,6.180221,4
-3.9878523,6.6718946,5
4.018711,0.38382643,5
-4.469014,-0.6717142,6
17.536188,10.317127,4
6.2350755,6.9656887,4
3.6952739,0.18341853,5
17.324795,10.868903,4
-8.060839,18.459778,4
7.297775,4.818548,4
6.1679854,-0.088010736,5
-4.924998,5.0114236,5
-4.9778447,5.7370467,5
-1.6434486,2.6411984,1
5.542079,0.15668729,5
7.493639,6.0815315,4
4.065478,23.879192,5
-10.207538,2.2532573,4
13.585845,4.2105365,5
16.713232,10.863448,4
-12.001738,14.51726,3
7.9794164,6.6624207,4
2.9211676,-1.1331049,5
-0.10689177,14.400564,4
6.4047265,6.227067,4
1.6255724,9.526631,2
5.3223276,-1.0280201,5
-5.5843434,-11.221939,0
-6.242195,-2.3339684,6
3.2707925,-0.8462699,5
0.46015084,6.089914,2
10.847714,-4.0287094,1
-6.583058,-7.581594,0
13.604176,4.1886854,5
-9.264002,8.176613,5
-11.984559,17.520044,4
2.0514653,9.398222,2
13.632145,15.562014,3
16.93127,10.05653,4
14.127698,16.215073,3
9.164294,15.414459,4
0.3857074,19.667032,5
13.43861,-0.14488763,4
23.132229,2.5878959,2
4.202286,-1.3272973,5
6.3018494,5.3948617,4
0.16180663,19.838585,5
23.080431,2.535467,2
1.6399015,10.628524,2
10.595769,-8.609389,3
19.245432,-5.4347425,5
-4.9683995,17.637428,6
14.641945,-0.59583426,4
5.450572,5.9866285,4
1.5540491,9.160098,2
17.796286,6.2346864,1
-4.985136,5.1103535,5
13.897242,15.831548,3
18.58346,-5.730551,5
3.3954372,-2.0908082,5
3.8550415,-0.82177067,5
7.133031,18.226473,4
17.121632,10.104263,4
14.5599985,-1.143196,4
3.8972182,-0.27334574,5
17.40781,5.849291,1
8.75477,15.006443,4
-4.843763,17.767809,6
-7.07915,12.781077,2
8.076932,5.668516,4
8.88328,15.135608,4
-6.030758,-7.6866674,0
2.3022227,-10.187244,0
4.719837,0.13339666,5
17.754381,6.1917496,1
-0.16834563,14.382012,4
7.5391717,-9.80362,3
3.6874785,24.095736,5
2.953247,-0.9198323,5
-12.388135,-2.4013567,0
5.540568,5.857641,4
14.653094,4.792607,5
-9.03637,8.0718565,5
5.620523,0.06061977,5
-2.9060743,-2.3951256,6
-1.1676317,4.0912213,1
0.44672588,6.102665,2
17.867956,10.098668,4
-3.9426866,5.8452687,5
