pca_1,pca_2,kmeans_label
0.3058193501827765,-0.3901658579881427,5
0.12188772274587147,-0.17318219226119885,2
-1.3747706014745036,-1.6412556426883684,5
-2.1416517025158677,0.4104534279623151,6
-1.1641279354422684,-0.20191837718295708,2
-1.983726407677848,1.1842255805885191,1
1.249343642439415,0.5753335206434281,4
-0.9093064793614186,-1.5863202130535994,5
-1.1578188006731445,-0.35437701674833794,2
2.8297776512050623,-0.36756377945748603,3
-2.1554825549674166,0.19936304671939908,6
2.8966236290899308,1.4866964685106516,3
-1.2983923060696556,-0.6833806299452492,4
0.8879987725428212,-0.8328773723560082,5
0.9308938395309743,0.02445689894115173,4
-0.2694607629839336,-1.1790915480652713,4
-2.1419537883882778,-0.9335089385149793,6
-1.6664301421908794,-0.35927336751322564,5
-0.2889084299888389,-1.9463406298560098,5
-1.1950650909922218,0.10856365842712956,2
2.9092311429971964,1.8824099283444349,3
1.392089286339751,0.3744174957170512,4
-1.9399441371106236,2.5889088858014944,1
0.47086483095622034,-0.5380305756023808,5
-2.188160087505137,1.1602721297697858,6
0.8308819898738875,-0.4090797594097747,5
2.8032891677700587,-0.28557161431825295,3
1.4112365615031128,-0.8369207767890038,5
1.414127617231674,0.2034903358010351,4
-1.5447154853952345,1.4884327603239689,2
0.6392695600185916,0.71757304803876,2
0.8969493776833675,-0.7641871437889496,5
0.3307352733540493,-0.8020794469913706,5
-1.4195666887824603,1.5416854145781709,4
-0.2984424429725042,-1.8419709751905542,5
2.936087332212306,1.7317210635309488,3
2.858397105711758,-0.6569285797165042,3
0.8898885239229634,0.6080318716434261,4
-0.04831382068579754,-1.5936410585933263,5
-2.065051321487679,1.7585527657600277,1
1.2072267378363046,0.29697984022891216,4
0.1119531128379927,0.43661037415235765,4
0.16902458063843068,-0.20336808913000343,4
0.13973782026467885,0.6182978518698427,4
-0.9518840789051954,-1.7647648848994573,5
0.6978169689216682,-1.0023097767542306,5
2.684270286120692,6.060731241586246,3
-1.2438423075967715,0.548582579420016,2
2.852180522996044,0.8447839728989217,3
-0.5117005238527512,-0.6443713829791567,0
-1.3167442954793256,-1.5933038495786984,5
3.0777931000957284,1.0496797578988193,2
1.0623260145625597,0.07137985110329531,4
-0.5832022814915382,-1.3557689132278672,0
0.5599696691061229,0.09937048694199424,4
-0.00677103778043614,-0.6729528855206119,4
-1.3772232416185215,-1.1213378958783038,5
2.9852333739741863,0.24915214528890633,4
2.920555871122227,-0.6297771295237434,5
2.9165466988389603,-0.5571113166364818,5
1.0556511686894505,-1.2153929725810027,5
0.0040625830593602474,-2.0569773474554727,5
-1.724667366938853,-0.1468604755041707,5
0.635443634255988,1.169117226266218,2
1.438924971136957,0.27207144448380216,4
-0.9792809447869778,-0.4605835535683105,5
1.382112607843713,0.5657662054809601,4
2.786815602901338,0.7194586468815107,3
-1.3351576857071024,-1.2191469817824407,5
0.667017703299382,-0.4808358383966034,5
1.4752519091593168,-0.20683673771813432,4
2.772817285191158,1.2649146267907938,3
-0.9092017455403403,-1.689034403076097,5
-1.4408541457176203,0.6542985345321113,4
1.430831846999363,-0.7795753610585651,5
1.3663938118952874,-0.6035535132618597,5
-1.3304234861903628,-1.558415914697855,5
-1.3597400017794674,-1.4738227410284068,5
2.8463627604132404,-0.4168900690129792,3
-0.0339518682408822,-1.780524304593182,5
1.3286717660048368,0.9696734810224824,2
0.5483742233976477,-0.2281137448463022,4
2.8766571436122526,-0.7367852192967511,3
0.18283873158099445,0.6055451099165334,4
-0.021353147129442973,-0.574808099286435,4
-0.35457397142718117,-1.5259602911751946,5
1.4313722742526058,0.27012085636088046,4
2.896754876770135,1.1473989699853298,4
-0.014700657012260976,-1.3848674872744096,5
1.004946940313763,1.2984636676991295,4
1.4076115670425084,-0.9190821006418886,5
0.564208739844702,-0.45476448305541584,4
-0.7048320159558773,-0.7168411097555925,0
-1.8704678011181026,4.7106678659912005,4
0.7046600928160213,-0.013562560791217294,4
-0.31088093370724024,-1.7377433444520871,5
-2.1782673334468807,-0.8113567320263237,6
2.788979479067749,1.923715995241791,3
-0.5848161301518598,-1.0712087921731828,0
0.5125833421650494,0.5362139909673224,4
-2.0101469371601945,0.8077466028842689,1
-0.9015624059389633,-0.3211637891507353,4
-1.965008928163471,-0.5271580012891732,1
0.8469698465952828,0.619788895659172,4
-1.0706464962761315,0.8573363310130442,4
2.890456088743772,0.16216176848342545,3
0.026459304604118494,-1.8370874989844834,5
3.108136310922126,0.7976287684720814,2
-0.5668818033739405,-1.4052010053301145,0
-1.6784431220620093,0.9851413236137412,4
2.8490811126022026,-0.6267402134248364,3
2.9989693064252694,-1.1596861508790834,5
-1.3603423408612048,-0.16249047134792366,4
-2.199963473243059,-0.6989612846001235,6
0.5167141653942998,0.823070517193514,4
1.0757941602356196,-1.2724532227819514,5
2.7845819481511547,2.2523368207412946,4
0.2578105933012508,0.46830240878823565,5
0.722505208495218,-1.11350916226161,5
