delivery_time,customer_zip_code_prefix,order_month,order_year,customer_state
9.0,49995,7,2018,RJ
13.0,78700,2,2018,PI
6.0,7033,6,2018,MG
45.0,3261,2,2018,MT
47.0,91250,7,2018,PA
7.0,77350,3,2018,SP
19.0,78020,11,2017,RS
30.0,68456,11,2017,RS
12.0,45936,6,2017,RJ
15.0,29192,5,2018,RJ
10.0,18270,6,2018,RJ
2.0,17018,8,2018,SP
12.0,11679,3,2017,SP
13.0,13640,1,2018,RJ
8.0,2017,4,2018,SP
13.0,28925,7,2018,SP
10.0,36815,11,2017,MG
6.0,2185,7,2018,SP
12.0,58073,1,2018,PR
5.0,4206,1,2018,SP
9.0,89510,4,2018,SP
8.0,95042,11,2017,RJ
8.0,5120,12,2017,SC
3.0,94455,6,2018,SC
6.0,86320,8,2018,MG
10.0,2611,1,2018,SP
10.0,78285,10,2017,SP
6.0,3063,7,2017,RJ
22.0,95275,1,2018,MA
8.0,45994,7,2018,BA
7.0,3821,12,2017,MG
9.0,24436,8,2018,RJ
22.0,75905,7,2017,AM
15.0,18310,8,2017,RJ
19.0,5655,2,2018,SP
8.0,18860,1,2018,MG
19.0,3144,5,2018,BA
17.0,57380,1,2018,MG
17.0,11470,3,2018,RS
50.0,37970,2,2018,MS
7.0,55016,1,2018,MG
19.0,54735,1,2018,PR
25.0,23573,5,2018,PR
15.0,35505,4,2017,SP
12.0,11609,1,2018,PA
8.0,12423,1,2018,SP
23.0,4408,1,2018,RJ
8.0,58429,11,2017,SP
21.0,38706,4,2018,ES
10.0,83010,5,2017,PR
10.0,11664,6,2018,RJ
2.0,36120,4,2018,SP
13.0,65230,8,2017,MT
13.0,8152,10,2017,MG
23.0,13230,7,2017,BA
14.0,36039,9,2017,SP
10.0,36038,8,2018,SP
10.0,6858,2,2018,SC
10.0,59146,7,2018,SP
26.0,81290,7,2017,BA
1.0,99712,2,2018,SP
5.0,86700,2,2018,MG
13.0,56580,8,2017,SP
3.0,45651,1,2018,SP
10.0,17515,6,2018,RJ
22.0,2847,4,2017,MG
9.0,3041,11,2017,SP
2.0,74573,7,2018,SP
1.0,36070,4,2018,SP
33.0,71539,2,2018,MA
4.0,83322,7,2018,SP
2.0,94195,12,2017,SP
15.0,39340,5,2018,RJ
4.0,35411,5,2018,SP
13.0,9260,4,2018,SP
17.0,75524,4,2017,SP
6.0,12335,11,2017,SP
13.0,47990,1,2018,RJ
22.0,57045,3,2018,SP
7.0,81510,7,2017,RS
7.0,20725,8,2017,PR
13.0,3316,8,2018,PI
15.0,71625,9,2017,RJ
35.0,85816,11,2017,BA
4.0,3188,6,2018,MG
17.0,3645,5,2018,SP
12.0,2844,10,2017,SC
4.0,12580,7,2018,SP
28.0,3989,2,2018,RJ
10.0,35875,8,2017,RS
4.0,63600,6,2018,SP
30.0,95044,2,2018,RJ
11.0,16074,2,2018,MG
15.0,87895,7,2018,ES
13.0,2525,4,2018,MG
8.0,15085,4,2018,MG
10.0,55192,6,2018,ES
31.0,3758,6,2018,PA
9.0,41181,5,2017,RS
9.0,68640,11,2017,RJ
4.0,18500,4,2018,SP
2.0,23898,6,2018,SP
16.0,87308,3,2018,MG
12.0,80330,3,2017,SE
22.0,65077,8,2017,MA
27.0,14095,2,2018,RJ
9.0,5397,4,2018,SP
14.0,8110,6,2018,RS
8.0,46875,7,2018,SP
12.0,13976,4,2017,RS
10.0,18147,2,2018,SP
13.0,99670,7,2018,MG
6.0,44180,8,2018,RJ
6.0,89212,2,2018,MG
10.0,2728,8,2018,PE
14.0,62021,12,2017,GO
14.0,47600,4,2017,SP
12.0,79903,7,2018,SP
14.0,11668,5,2018,PR
9.0,8673,9,2017,MG
33.0,78505,11,2017,AL
28.0,85670,2,2018,PR
5.0,78710,8,2017,SP
9.0,66821,9,2017,SP
19.0,99450,1,2018,SC
8.0,12350,3,2018,MG
18.0,96214,1,2018,SC
10.0,2519,6,2018,RJ
7.0,48405,1,2017,SP
4.0,35365,8,2018,RJ
15.0,5822,6,2017,GO
4.0,13604,4,2018,SP
8.0,55280,7,2017,SP
9.0,54352,3,2017,SP
9.0,9291,6,2018,PR
16.0,88590,7,2018,CE
3.0,50820,6,2018,SP
17.0,18087,3,2017,SP
8.0,3401,6,2018,RJ
9.0,46560,1,2017,PR
9.0,75065,4,2018,SP
8.0,9633,11,2017,DF
20.0,69055,3,2018,SP
1.0,4902,5,2018,SP
10.0,5087,4,2018,SP
8.0,8343,6,2018,SP
7.0,76907,10,2017,CE
2.0,3911,8,2017,SP
8.0,57060,12,2017,PR
9.0,58406,6,2018,MT
15.0,75143,6,2018,CE
3.0,65180,1,2018,SP
11.0,95090,6,2018,RS
27.0,23515,3,2018,BA
7.0,13386,8,2018,PR
7.0,96832,2,2017,SP
22.0,38444,11,2017,BA
23.0,68129,8,2017,CE
3.0,34018,8,2018,SP
8.0,99460,5,2017,SP
10.0,58421,1,2018,RS
5.0,3195,7,2018,SP
9.0,6160,6,2018,SP
2.0,38930,3,2018,SP
9.0,88745,3,2017,DF
18.0,88815,3,2018,ES
5.0,3377,4,2018,SP
14.0,54250,6,2018,MG
5.0,4161,7,2018,MG
16.0,12236,5,2018,RS
7.0,45990,8,2018,SP
8.0,29198,3,2017,SP
7.0,14680,8,2018,MG
5.0,60510,6,2017,SP
17.0,78061,8,2018,ES
10.0,64245,6,2018,MS
5.0,89108,8,2018,SP
7.0,15102,8,2017,ES
5.0,95775,3,2018,SP
6.0,69306,10,2017,RJ
12.0,9250,2,2018,SP
5.0,13341,3,2017,RJ
7.0,9121,1,2017,RJ
10.0,57608,5,2018,RS
7.0,12919,5,2018,MG
13.0,1332,1,2018,RS
17.0,88125,10,2017,RS
18.0,65515,8,2017,RJ
12.0,73804,3,2018,SP
3.0,74635,7,2018,SP
9.0,20030,10,2017,SP
18.0,12722,2,2018,SP
8.0,60875,1,2018,GO
17.0,12242,10,2017,MA
12.0,13857,10,2017,SP
9.0,5894,11,2017,PR
5.0,12510,4,2018,SP
7.0,68448,5,2017,PR
10.0,71996,10,2017,SP
5.0,4285,8,2018,SP
40.0,59400,11,2017,RJ
38.0,65606,6,2018,MA
2.0,3963,6,2017,SP
19.0,13013,6,2017,CE
9.0,4877,5,2017,PR
49.0,9280,2,2018,PI
11.0,66635,3,2017,SP
23.0,96255,12,2017,MG
8.0,5060,6,2018,SP
10.0,15240,7,2017,PR
21.0,16010,5,2018,PE
10.0,9785,7,2018,SP
13.0,3578,10,2017,PE
10.0,68138,6,2017,SP
11.0,82920,10,2017,MG
12.0,7911,12,2017,SP
13.0,83203,8,2018,RS
21.0,26042,5,2018,SP
9.0,45201,8,2018,RJ
17.0,74843,6,2018,RS
8.0,95044,2,2017,RJ
5.0,92990,7,2017,SP
23.0,45455,2,2018,SP
7.0,9960,7,2018,BA
15.0,78455,2,2018,SP
19.0,26291,3,2017,BA
15.0,44255,4,2017,PR
16.0,86604,2,2018,SP
26.0,58286,12,2017,AP
18.0,79556,1,2018,GO
6.0,36090,5,2018,SP
26.0,13481,5,2018,RJ
6.0,5340,9,2017,SP
16.0,65140,3,2018,MG
7.0,8345,8,2018,SP
15.0,8021,2,2017,RJ
2.0,62050,5,2018,SP
13.0,23820,2,2018,SC
9.0,65180,6,2017,SP
13.0,29305,7,2017,RJ
21.0,25650,3,2018,CE
6.0,68377,9,2017,SP
16.0,1020,3,2018,SC
20.0,76630,2,2018,SC
8.0,4619,5,2017,MG
10.0,19780,7,2017,RJ
26.0,70687,11,2017,MT
6.0,8710,11,2017,SP
8.0,36026,7,2017,SP
9.0,3710,10,2017,MG
9.0,60740,5,2018,MG
8.0,46580,5,2018,SP
11.0,5135,3,2018,SP
14.0,1307,5,2017,DF
7.0,59930,12,2017,SP
17.0,13044,1,2018,RJ
8.0,37775,7,2017,SP
13.0,18112,11,2017,MG
14.0,55152,12,2017,SC
6.0,85301,8,2018,SP
4.0,13044,6,2018,RJ
16.0,4512,5,2017,MS
20.0,89116,12,2017,SP
20.0,42708,3,2018,MG
7.0,31330,8,2017,MS
13.0,7850,11,2017,GO
24.0,9133,12,2017,RS
3.0,35222,12,2017,SP
15.0,4165,8,2018,BA
10.0,58145,6,2017,SP
6.0,83370,4,2017,SP
5.0,44630,2,2018,SP
4.0,13044,6,2018,RJ
2.0,4004,8,2018,MG
10.0,26540,4,2018,RJ
57.0,33930,1,2018,RJ
1.0,86125,11,2017,RJ
7.0,1240,8,2017,SP
15.0,93334,4,2018,MG
4.0,8556,2,2018,SP
21.0,87207,5,2018,RN
13.0,8042,2,2018,SP
17.0,94850,12,2017,MG
55.0,19575,11,2017,MA
5.0,35565,1,2018,SP
44.0,26051,2,2018,SC
18.0,84435,5,2018,DF
36.0,79302,5,2018,SP
6.0,88308,3,2018,RJ
4.0,30286,7,2018,SP
20.0,1451,7,2017,SP
12.0,29162,11,2017,RJ
12.0,70233,10,2017,MG
6.0,35184,4,2018,PR
7.0,4612,4,2018,SP
17.0,21550,12,2017,SP
8.0,30662,10,2017,SP
18.0,63034,9,2017,PA
19.0,39237,9,2017,SP
13.0,1324,5,2018,BA
8.0,51310,5,2018,SP
21.0,93270,3,2017,SP
14.0,74893,11,2017,RS
11.0,9633,3,2017,DF
7.0,68924,2,2017,MG
8.0,36530,7,2017,DF
14.0,72546,4,2018,PE
5.0,57500,5,2018,SP
16.0,3624,11,2017,RJ
8.0,13256,5,2017,RJ
6.0,9445,8,2018,MG
2.0,26530,11,2017,SP
8.0,75680,2,2018,PR
30.0,3064,11,2017,ES
22.0,32043,12,2017,PE
7.0,60035,12,2017,SP
6.0,41620,5,2017,CE
6.0,76375,5,2018,RJ
8.0,4643,4,2018,DF
10.0,47600,10,2016,SP
1.0,19015,3,2018,SP
12.0,86073,6,2018,SP
9.0,2881,8,2017,SP
2.0,1520,7,2018,SP
27.0,81315,6,2017,RJ
18.0,98290,10,2016,CE
10.0,60060,9,2017,RJ
6.0,48901,8,2017,SP
9.0,37150,5,2018,SC
21.0,28140,11,2017,SP
6.0,38150,5,2018,SP
5.0,29051,8,2017,MG
10.0,69049,8,2017,GO
11.0,72250,2,2018,SP
7.0,2361,2,2017,SP
2.0,74922,8,2017,SP
1.0,2523,4,2018,SP
18.0,12505,3,2018,MG
22.0,89111,2,2018,SP
11.0,74367,4,2018,SP
13.0,49680,2,2018,MG
7.0,1026,5,2018,SP
9.0,4278,8,2018,DF
12.0,94965,4,2017,PR
5.0,79012,7,2018,SP
6.0,45850,8,2017,MG
13.0,36600,1,2018,SP
15.0,18310,8,2017,RJ
7.0,4571,5,2018,RJ
23.0,59247,3,2018,SP
12.0,6502,4,2017,MG
32.0,48570,2,2018,BA
10.0,19015,1,2018,SP
11.0,7044,6,2018,DF
12.0,68560,1,2018,MG
130.0,38414,2,2017,BA
9.0,38706,11,2017,ES
27.0,85598,3,2018,PB
10.0,57445,11,2017,SP
4.0,59162,8,2017,SP
13.0,20031,7,2017,RJ
2.0,23915,3,2018,SP
2.0,17180,4,2018,SP
19.0,29724,2,2018,DF
7.0,99250,3,2018,SP
12.0,36036,10,2017,PR
38.0,66620,11,2017,MA
7.0,4270,8,2017,SC
14.0,32623,8,2018,SP
1.0,12919,5,2017,MG
7.0,25990,8,2018,SP
14.0,3347,8,2017,RS
7.0,46670,8,2018,RJ
5.0,19024,10,2017,SP
13.0,81290,1,2018,BA
14.0,96745,2,2017,PR
10.0,26572,6,2017,SP
7.0,88130,2,2017,SP
4.0,46550,10,2017,SP
8.0,60348,11,2017,SP
28.0,25926,5,2018,BA
6.0,3187,6,2018,SP
1.0,2932,9,2017,SP
94.0,66035,2,2018,RJ
19.0,13219,1,2018,SP
15.0,62655,9,2017,TO
34.0,35790,6,2017,AL
6.0,65040,2,2018,MG
10.0,37131,10,2017,SP
69.0,27700,3,2018,PI
18.0,13820,3,2018,SP
15.0,87528,5,2018,MT
27.0,44005,10,2016,SP
7.0,72329,7,2018,RS
35.0,79105,3,2018,MA
14.0,52150,7,2018,GO
5.0,46550,9,2017,SP
14.0,2029,7,2017,RS
7.0,36212,5,2018,SP
13.0,1442,9,2017,SP
11.0,62190,1,2018,RJ
12.0,45820,8,2017,SC
10.0,39406,10,2017,PE
9.0,78055,4,2018,MG
12.0,42710,12,2017,GO
9.0,45745,5,2018,SP
9.0,94940,2,2018,SP
6.0,8773,1,2018,RS
16.0,65250,2,2018,SP
30.0,89920,11,2017,SC
4.0,62255,10,2017,DF
11.0,5586,2,2018,SC
12.0,38055,12,2017,SP
27.0,26587,4,2018,BA
18.0,89506,11,2017,AL
17.0,1324,9,2017,BA
12.0,75680,3,2018,PR
5.0,93226,8,2018,GO
9.0,32623,12,2017,SP
10.0,89677,5,2018,MG
2.0,4750,7,2017,SP
19.0,62190,3,2018,RJ
8.0,48430,9,2017,SP
5.0,64090,5,2018,PR
11.0,6340,5,2018,MT
8.0,58540,6,2018,RJ
5.0,13382,1,2018,SP
8.0,6710,6,2018,SP
8.0,64545,3,2017,MG
7.0,88338,1,2018,SP
10.0,96755,9,2017,SP
23.0,72546,2,2018,PE
16.0,3027,5,2018,SP
3.0,91150,8,2017,SP
3.0,95920,7,2018,SP
7.0,13335,7,2017,SP
13.0,37558,5,2017,SP
18.0,4144,12,2017,SC
7.0,4144,6,2018,SC
45.0,63590,11,2017,RJ
29.0,75600,4,2017,CE
2.0,42850,4,2018,SP
9.0,25940,7,2018,RJ
19.0,67145,2,2018,MG
6.0,3068,11,2017,SP
8.0,59143,3,2018,RS
6.0,61900,3,2018,SP
2.0,45810,7,2017,SP
6.0,1544,8,2018,RJ
12.0,38706,6,2018,ES
8.0,85118,4,2018,GO
5.0,22723,11,2017,SP
18.0,80740,2,2018,PE
5.0,44580,5,2018,SC
13.0,38900,6,2017,BA
9.0,65058,6,2017,RJ
13.0,35703,3,2017,MG
13.0,3451,6,2018,BA
7.0,18271,1,2018,PR
14.0,98550,3,2018,RJ
45.0,4068,2,2018,RJ
6.0,44094,8,2017,PR
13.0,29046,8,2017,PR
15.0,2345,7,2017,MG
16.0,3401,8,2017,RJ
37.0,3238,6,2018,RS
3.0,89865,7,2018,SP
11.0,69906,6,2017,RJ
14.0,1007,4,2017,GO
8.0,78055,6,2018,MG
14.0,5543,2,2017,CE
4.0,41311,4,2018,SP
6.0,89138,9,2017,SC
6.0,77423,11,2017,SP
8.0,19360,11,2017,MG
2.0,87711,1,2018,SP
14.0,55345,6,2017,MT
5.0,58076,10,2017,RJ
19.0,13990,8,2017,GO
10.0,3320,6,2017,RS
1.0,4645,6,2018,SP
2.0,35054,5,2018,SP
9.0,91180,10,2017,RJ
8.0,46310,6,2018,MG
9.0,50760,3,2017,SP
32.0,9320,3,2018,DF
10.0,7991,4,2017,RJ
5.0,3195,8,2017,SP
23.0,27600,12,2017,SP
11.0,25230,11,2017,SP
8.0,17502,5,2017,SP
6.0,2614,5,2018,MG
18.0,82320,4,2017,SC
2.0,3505,5,2018,SP
8.0,31814,7,2017,SP
11.0,26063,3,2018,MG
5.0,82940,7,2018,SP
26.0,7182,11,2017,RJ
24.0,16430,3,2018,MG
9.0,8062,8,2018,PA
9.0,89216,6,2017,MG
11.0,92200,10,2017,RJ
10.0,3323,2,2018,SP
12.0,82990,5,2017,SP
13.0,9636,2,2018,PR
4.0,58187,6,2018,RJ
5.0,89035,11,2017,SP
36.0,25220,11,2017,RN
17.0,39995,10,2017,SP
16.0,5754,11,2017,PR
16.0,2080,11,2017,MG
2.0,25240,12,2017,RJ
20.0,4334,1,2018,RN
8.0,4931,4,2017,SP
13.0,3152,10,2017,CE
10.0,78240,5,2018,SC
8.0,65860,4,2018,SP
37.0,12287,12,2017,RS
9.0,8330,10,2017,PR
10.0,15775,10,2017,RJ
7.0,3952,11,2017,SP
7.0,88850,2,2018,SP
8.0,49043,7,2018,PE
4.0,31560,4,2018,MG
20.0,65230,11,2017,MT
39.0,98010,11,2017,RS
5.0,15330,2,2018,SP
11.0,29199,10,2017,PR
11.0,68374,10,2017,MG
9.0,28990,8,2017,RJ
3.0,78360,2,2018,PR
1.0,93995,5,2017,SP
2.0,22431,6,2018,MG
15.0,40220,4,2018,RJ
9.0,3648,5,2017,PR
7.0,26584,1,2018,SP
10.0,12443,7,2018,SP
32.0,29212,4,2017,SP
6.0,4914,1,2018,SP
12.0,75388,8,2017,MA
5.0,47520,7,2018,SP
7.0,44574,6,2017,SP
4.0,13205,8,2018,SP
8.0,2421,10,2017,SP
8.0,2670,7,2017,PR
11.0,27915,1,2017,MG
21.0,13610,5,2018,AP
17.0,9195,12,2017,MG
6.0,79134,3,2018,MG
6.0,58857,4,2018,RS
14.0,87118,1,2018,ES
28.0,64240,11,2017,MT
22.0,33120,2,2017,SP
22.0,79602,2,2018,MG
1.0,3962,1,2018,RJ
4.0,36606,12,2017,SP
8.0,1144,8,2017,SP
6.0,55450,5,2018,SP
7.0,16790,11,2017,PR
6.0,76862,3,2018,SP
9.0,78770,3,2017,PA
19.0,89670,10,2017,RJ
16.0,13422,5,2017,MG
18.0,94820,2,2018,SP
15.0,44895,2,2018,SP
27.0,24910,2,2017,PR
5.0,60190,3,2018,RS
5.0,72321,7,2018,SP
7.0,71931,4,2018,SP
14.0,5509,10,2017,SP
9.0,29043,4,2018,MG
20.0,72323,7,2017,PB
7.0,13254,7,2018,RS
1.0,55665,1,2018,SP
14.0,3611,8,2018,ES
19.0,92410,6,2018,BA
22.0,25065,12,2017,RS
13.0,8161,7,2018,PI
10.0,3820,2,2018,SP
8.0,88906,8,2018,SP
14.0,77402,2,2018,SP
8.0,11677,2,2017,SP
7.0,23547,8,2018,SP
5.0,80420,6,2018,SP
8.0,24141,4,2018,SP
23.0,15085,3,2018,MG
31.0,6716,5,2018,AM
6.0,25041,3,2017,SP
4.0,49890,2,2017,SP
6.0,2185,8,2018,SP
5.0,13904,3,2017,RS
19.0,3356,6,2018,CE
7.0,3126,8,2018,SP
7.0,48990,5,2018,RJ
3.0,4602,10,2017,SP
12.0,87370,11,2017,BA
39.0,82640,2,2018,SC
8.0,59060,7,2018,PR
13.0,32187,11,2017,SP
10.0,86805,9,2017,RS
9.0,88101,6,2017,MG
7.0,5894,4,2018,PR
16.0,5885,12,2017,GO
2.0,12289,6,2018,SP
16.0,78144,7,2018,RO
13.0,1442,1,2018,SP
8.0,2075,4,2018,PR
10.0,82220,4,2018,MG
12.0,77475,8,2017,BA
20.0,16200,4,2018,RJ
6.0,91790,8,2017,SP
12.0,14175,2,2018,SP
3.0,6760,12,2017,SP
23.0,45280,8,2017,BA
9.0,14811,7,2018,SP
8.0,67118,12,2017,SP
7.0,3505,7,2017,SP
5.0,46550,9,2017,SP
17.0,72415,5,2018,GO
4.0,72855,9,2017,SP
19.0,95340,4,2018,PR
11.0,7263,4,2018,MA
13.0,72150,4,2018,PE
15.0,84272,5,2018,BA
10.0,88309,2,2018,SP
27.0,95588,11,2017,BA
5.0,24426,4,2018,SP
14.0,85603,11,2017,SP
8.0,4294,7,2017,SP
26.0,70741,11,2017,CE
4.0,24241,6,2017,SP
12.0,9112,12,2017,SP
22.0,89138,2,2018,SC
6.0,35534,1,2018,MG
6.0,7992,7,2018,TO
5.0,30662,11,2017,SP
12.0,38706,4,2018,ES
36.0,12953,3,2018,CE
12.0,83085,8,2018,AL
8.0,12053,3,2018,SP
9.0,35041,7,2017,SP
7.0,85200,12,2017,SP
5.0,78515,7,2017,SP
20.0,31155,4,2018,SP
13.0,94850,9,2017,MG
10.0,9581,4,2018,RJ
10.0,3177,8,2017,DF
10.0,79841,4,2018,SP
13.0,84026,4,2018,RS
7.0,39472,6,2018,SP
24.0,59550,3,2018,SP
22.0,59106,11,2017,SP
19.0,7835,1,2018,RJ
16.0,45920,8,2018,SP
7.0,11668,7,2018,PR
11.0,55800,11,2017,SP
15.0,65053,2,2018,RS
13.0,2538,4,2018,SP
8.0,2334,4,2018,SP
5.0,86930,10,2017,SP
2.0,47800,7,2017,SP
20.0,66810,10,2017,RS
1.0,46550,10,2017,SP
4.0,11543,11,2017,SP
37.0,99890,4,2017,BA
21.0,3124,6,2017,PB
4.0,79009,5,2017,SP
6.0,29308,12,2017,SP
14.0,57180,12,2017,MG
10.0,72280,11,2017,BA
28.0,7033,3,2018,MG
6.0,24942,8,2017,SP
33.0,38475,3,2018,RJ
15.0,36307,11,2017,MA
3.0,78600,10,2017,SP
2.0,13843,11,2017,SP
3.0,47806,5,2017,SP
19.0,59143,9,2017,RS
5.0,5436,2,2017,RJ
4.0,8566,2,2018,SP
46.0,5772,3,2018,CE
27.0,95124,9,2017,BA
13.0,85817,8,2018,PE
10.0,41905,6,2018,SP
11.0,1243,2,2018,RJ
7.0,3553,7,2018,RJ
5.0,6142,3,2018,SP
2.0,5687,8,2018,SP
15.0,35170,5,2018,DF
6.0,45810,1,2018,SP
7.0,38525,1,2018,SP
21.0,38810,3,2017,PA
3.0,95835,5,2018,SP
15.0,68640,7,2018,RJ
14.0,13640,2,2018,RJ
11.0,67113,5,2018,BA
18.0,37590,12,2017,MG
3.0,15807,8,2018,SP
12.0,37480,11,2017,SP
6.0,26196,1,2018,MG
41.0,45613,11,2017,SC
5.0,79995,10,2017,SP
8.0,36335,8,2018,MG
10.0,58540,6,2018,RJ
7.0,21550,3,2018,SP
8.0,74886,2,2018,SP
33.0,19190,11,2017,RJ
12.0,20221,8,2018,BA
5.0,51190,1,2018,RN
12.0,20050,9,2017,CE
3.0,53080,10,2017,SP
13.0,22776,12,2017,ES
4.0,6433,11,2017,RJ
4.0,68560,8,2018,MG
7.0,44892,8,2018,SP
8.0,77823,7,2018,SP
15.0,18310,8,2017,RJ
10.0,7155,4,2018,MG
6.0,5302,12,2017,SP
7.0,31630,5,2017,SP
7.0,36025,7,2018,SP
11.0,4846,1,2018,BA
10.0,46835,7,2018,SP
44.0,6700,3,2018,RJ
7.0,81530,11,2017,MG
8.0,24903,5,2018,GO
23.0,3185,3,2018,SC
2.0,6018,8,2017,SP
12.0,36546,4,2018,MG
24.0,88070,12,2017,MA
7.0,50741,7,2018,MG
5.0,18215,7,2018,RJ
6.0,3645,8,2017,SP
3.0,2523,5,2018,SP
8.0,67020,4,2018,RJ
20.0,61663,2,2018,TO
8.0,23550,8,2018,PR
27.0,3064,4,2018,ES
33.0,4208,3,2018,BA
4.0,13222,6,2018,SP
17.0,13313,4,2017,RS
6.0,2216,6,2017,SP
6.0,15807,9,2017,SP
4.0,65042,6,2018,SP
8.0,5579,10,2017,SP
3.0,90510,8,2017,SP
9.0,39645,8,2018,SP
13.0,16050,8,2018,SE
5.0,83511,7,2018,SP
8.0,7835,1,2018,RJ
11.0,17601,7,2018,PA
11.0,98200,10,2017,RS
13.0,85817,5,2017,PE
9.0,99712,3,2018,SP
12.0,95055,4,2018,MS
12.0,79044,1,2018,SP
6.0,22770,9,2017,RJ
11.0,3874,2,2018,SP
20.0,9015,12,2017,RJ
33.0,5521,1,2018,RJ
7.0,72003,4,2018,RJ
3.0,39210,5,2017,RJ
9.0,16790,3,2018,PR
8.0,74944,8,2017,MG
4.0,18108,7,2018,MG
19.0,71927,8,2018,MG
11.0,89813,9,2017,MG
9.0,1412,8,2017,PE
14.0,49520,2,2018,BA
17.0,27258,4,2017,SP
12.0,6395,12,2017,SP
3.0,8566,8,2017,SP
10.0,28949,8,2018,SP
27.0,44180,2,2018,RJ
2.0,40226,1,2018,SP
8.0,14025,9,2017,SP
7.0,6670,1,2018,SP
32.0,13486,4,2017,CE
15.0,40315,1,2017,BA
6.0,65645,4,2018,SP
5.0,13490,5,2017,SP
22.0,83065,6,2017,PE
25.0,38447,9,2017,RJ
15.0,57062,5,2017,TO
6.0,91180,10,2017,RJ
7.0,3912,4,2018,MG
9.0,1122,1,2017,SP
11.0,23015,3,2018,PE
5.0,36264,8,2018,SP
12.0,15025,5,2017,PR
21.0,59139,8,2018,MS
8.0,83203,8,2018,RS
15.0,76300,2,2017,RJ
12.0,72318,12,2017,PR
21.0,5683,3,2017,SC
6.0,84400,5,2017,PR
11.0,71505,11,2017,SP
14.0,64046,8,2017,PA
9.0,13840,1,2018,MG
15.0,15108,11,2017,RS
16.0,65060,4,2018,MG
9.0,92120,10,2017,SP
14.0,26113,5,2018,SP
13.0,28635,4,2018,SP
7.0,3109,7,2017,SP
15.0,87220,11,2017,TO
24.0,58068,1,2018,SP
8.0,82220,9,2017,MG
19.0,13469,9,2017,BA
12.0,74365,1,2018,MG
8.0,72595,12,2017,MG
10.0,29042,4,2018,MG
16.0,93225,3,2017,AL
9.0,74115,11,2017,MG
5.0,89204,11,2017,SP
6.0,69103,8,2018,PR
6.0,6703,2,2017,SP
26.0,6220,3,2018,RS
9.0,99290,5,2018,GO
9.0,47580,12,2017,PR
11.0,8660,3,2017,RJ
7.0,69037,8,2017,SP
6.0,38421,1,2018,SP
21.0,97960,8,2017,PI
11.0,4356,3,2018,SP
14.0,77015,8,2018,MG
6.0,2631,1,2017,RJ
5.0,65480,2,2018,SP
4.0,21870,5,2018,MG
10.0,2208,11,2017,GO
16.0,37860,2,2018,RJ
22.0,19780,12,2017,RJ
1.0,28925,6,2017,SP
5.0,4605,2,2017,SP
9.0,23832,7,2017,RJ
8.0,9715,4,2018,MG
9.0,60842,11,2017,MG
14.0,1452,2,2017,ES
21.0,5282,7,2018,SP
8.0,69950,1,2018,RJ
10.0,17505,11,2017,SP
26.0,5642,1,2018,MG
9.0,7756,8,2017,SP
20.0,38064,5,2018,SP
13.0,83606,11,2017,SP
6.0,14930,3,2018,SP
11.0,1243,5,2017,RJ
10.0,35138,12,2017,MG
15.0,35200,8,2018,BA
4.0,46550,6,2017,SP
5.0,9732,5,2018,SP
7.0,66115,5,2018,SP
4.0,31980,5,2018,SP
4.0,3734,1,2018,SP
41.0,89835,2,2018,RS
5.0,2264,8,2018,SP
1.0,39610,4,2018,SP
13.0,11081,11,2017,RJ
8.0,52060,6,2018,SP
33.0,4171,12,2017,DF
6.0,49480,6,2018,MG
9.0,14140,8,2018,AM
10.0,86071,6,2018,RS
16.0,9633,12,2017,DF
23.0,36404,2,2018,MG
3.0,70342,6,2018,SP
7.0,38302,2,2017,GO
28.0,72546,10,2017,PE
17.0,96503,2,2018,DF
7.0,2324,6,2018,RN
7.0,19802,7,2018,RJ
9.0,2185,4,2017,SP
14.0,75064,12,2017,PB
42.0,2029,3,2018,RS
14.0,89898,11,2017,SP
9.0,55490,12,2017,PE
6.0,12701,1,2018,MG
6.0,19030,8,2018,MG
17.0,4467,7,2017,RJ
12.0,56308,7,2018,PA
22.0,32669,1,2018,RS
10.0,13337,6,2018,SP
26.0,5353,3,2018,SP
32.0,23095,3,2018,RJ
13.0,30662,3,2018,SP
9.0,5069,11,2017,SP
1.0,18700,7,2017,SP
15.0,64808,12,2017,SP
17.0,58398,6,2018,MA
18.0,49400,5,2017,MA
14.0,18270,3,2018,RJ
6.0,31610,8,2018,RJ
16.0,89080,8,2018,MS
6.0,70238,12,2017,SP
5.0,9785,7,2017,SP
3.0,2462,5,2018,SP
25.0,38447,9,2017,RJ
4.0,9785,2,2018,SP
9.0,2650,4,2018,SP
19.0,59063,5,2018,SP
6.0,18051,12,2017,SP
8.0,57442,2,2018,SP
5.0,76630,8,2018,SC
13.0,79903,5,2017,SP
2.0,83005,8,2018,SP
4.0,29701,8,2018,SP
23.0,69089,1,2018,SC
3.0,8621,8,2017,PR
26.0,45455,12,2017,SP
13.0,4514,4,2018,RJ
1.0,80540,8,2018,SP
10.0,76730,2,2018,MG
10.0,1256,11,2017,RJ
14.0,75123,8,2018,BA
6.0,89824,6,2018,SP
17.0,85010,2,2018,GO
9.0,12524,6,2017,RJ
6.0,5303,1,2017,SP
14.0,57520,3,2018,SP
8.0,88870,5,2018,SP
16.0,70857,3,2017,BA
21.0,9615,5,2018,PE
15.0,72860,3,2018,RJ
